9.000E-2 6.077E-1 8.014E-26 8.241E-10 2.468E-5 6.077E-1
9.273E-2 8.768E-1 1.900E-25 1.500E-9 4.618E-5 8.767E-1
9.547E-2 1.202E+0 4.478E-25 2.708E-9 8.466E-5 1.202E+0
9.820E-2 1.566E+0 1.048E-24 4.848E-9 1.521E-4 1.566E+0
1.009E-1 1.939E+0 2.439E-24 8.605E-9 2.676E-4 1.938E+0
1.037E-1 2.281E+0 5.639E-24 1.515E-8 4.614E-4 2.280E+0
1.064E-1 2.550E+0 1.295E-23 2.644E-8 7.793E-4 2.549E+0
1.091E-1 2.709E+0 2.957E-23 4.576E-8 1.290E-3 2.708E+0
1.119E-1 2.735E+0 6.706E-23 7.854E-8 2.091E-3 2.733E+0
1.146E-1 2.625E+0 1.511E-22 1.337E-7 3.322E-3 2.621E+0
1.173E-1 2.394E+0 3.385E-22 2.256E-7 5.169E-3 2.389E+0
1.201E-1 2.077E+0 7.532E-22 3.775E-7 7.882E-3 2.069E+0
1.228E-1 1.715E+0 1.666E-21 6.265E-7 1.177E-2 1.703E+0
1.255E-1 1.349E+0 3.660E-21 1.031E-6 1.723E-2 1.332E+0
1.283E-1 1.015E+0 7.990E-21 1.682E-6 2.471E-2 9.899E-1
1.310E-1 7.337E-1 1.733E-20 2.722E-6 3.471E-2 6.990E-1
1.337E-1 5.169E-1 3.737E-20 4.368E-6 4.778E-2 4.691E-1
1.365E-1 3.636E-1 8.005E-20 6.951E-6 6.442E-2 2.991E-1
1.392E-1 2.664E-1 1.704E-19 1.097E-5 8.511E-2 1.813E-1
1.419E-1 2.145E-1 3.604E-19 1.716E-5 1.102E-1 1.044E-1
1.447E-1 1.968E-1 7.575E-19 2.662E-5 1.397E-1 5.711E-2
1.474E-1 2.033E-1 1.582E-18 4.096E-5 1.735E-1 2.969E-2
1.501E-1 2.260E-1 3.283E-18 6.249E-5 2.112E-1 1.467E-2
1.529E-1 2.589E-1 6.770E-18 9.453E-5 2.519E-1 6.888E-3
1.556E-1 2.975E-1 1.387E-17 1.418E-4 2.943E-1 3.073E-3
1.583E-1 3.384E-1 2.824E-17 2.110E-4 3.369E-1 1.303E-3
1.611E-1 3.787E-1 5.714E-17 3.112E-4 3.778E-1 5.248E-4
1.638E-1 4.158E-1 1.149E-16 4.552E-4 4.151E-1 2.009E-4
1.665E-1 4.476E-1 2.295E-16 6.603E-4 4.469E-1 7.308E-5
1.693E-1 4.723E-1 4.555E-16 9.497E-4 4.713E-1 2.526E-5
1.720E-1 4.883E-1 8.984E-16 1.355E-3 4.870E-1 8.298E-6
1.747E-1 4.949E-1 1.761E-15 1.916E-3 4.930E-1 2.590E-6
1.775E-1 4.916E-1 3.429E-15 2.687E-3 4.889E-1 7.682E-7
1.802E-1 4.788E-1 6.636E-15 3.737E-3 4.751E-1 2.165E-7
1.829E-1 4.574E-1 1.276E-14 5.154E-3 4.523E-1 5.799E-8
1.857E-1 4.289E-1 2.438E-14 7.048E-3 4.218E-1 1.476E-8
1.884E-1 3.950E-1 4.629E-14 9.558E-3 3.854E-1 3.569E-9
1.911E-1 3.579E-1 8.734E-14 1.285E-2 3.451E-1 8.203E-10
1.939E-1 3.198E-1 1.637E-13 1.714E-2 3.027E-1 1.791E-10
1.966E-1 2.828E-1 3.050E-13 2.266E-2 2.601E-1 3.717E-11
1.993E-1 2.487E-1 5.646E-13 2.972E-2 2.190E-1 7.330E-12
2.021E-1 2.193E-1 1.038E-12 3.864E-2 1.806E-1 1.373E-12
2.048E-1 1.958E-1 1.898E-12 4.982E-2 1.460E-1 2.446E-13
2.075E-1 1.793E-1 3.447E-12 6.369E-2 1.156E-1 4.138E-14
2.103E-1 1.704E-1 6.220E-12 8.075E-2 8.965E-2 6.653E-15
2.130E-1 1.697E-1 1.115E-11 1.015E-1 6.813E-2 1.017E-15
2.157E-1 1.773E-1 1.988E-11 1.266E-1 5.073E-2 1.476E-16
2.185E-1 1.935E-1 3.519E-11 1.565E-1 3.700E-2 2.036E-17
2.212E-1 2.183E-1 6.191E-11 1.918E-1 2.645E-2 2.669E-18
2.239E-1 2.517E-1 1.082E-10 2.332E-1 1.852E-2 3.325E-19
2.267E-1 2.938E-1 1.880E-10 2.811E-1 1.270E-2 3.936E-20
2.294E-1 3.445E-1 3.246E-10 3.360E-1 8.538E-3 4.428E-21
2.321E-1 4.038E-1 5.567E-10 3.982E-1 5.622E-3 4.733E-22
2.349E-1 4.717E-1 9.488E-10 4.681E-1 3.627E-3 4.808E-23
2.376E-1 5.478E-1 1.607E-9 5.455E-1 2.292E-3 4.640E-24
2.403E-1 6.319E-1 2.704E-9 6.305E-1 1.419E-3 4.256E-25
2.431E-1 7.235E-1 4.522E-9 7.226E-1 8.612E-4 3.710E-26
2.458E-1 8.218E-1 7.514E-9 8.212E-1 5.119E-4 3.072E-27
2.485E-1 9.258E-1 1.241E-8 9.255E-1 2.981E-4 2.418E-28
2.513E-1 1.034E+0 2.035E-8 1.034E+0 1.701E-4 1.808E-29
2.540E-1 1.146E+0 3.318E-8 1.146E+0 9.506E-5 1.285E-30
