N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.197170867E+00 1.197042663E+00 1.196580976E+00 1.194289441E+00 1.187078619E+00 1.167301668E+00 1.120741222E+00 1.029369640E+00 1.015057513E+00 1.017464985E+00 1.022531417E+00
1.600000000E+01 1.221404341E+00 1.222769156E+00 1.224745828E+00 1.226581080E+00 1.229063688E+00 1.231445503E+00 1.233349803E+00 1.235133886E+00 1.236311515E+00 1.235999125E+00 1.234531783E+00
1.700000000E+01 1.258232384E+00 1.259443040E+00 1.261579819E+00 1.264120991E+00 1.267094177E+00 1.270149766E+00 1.272692596E+00 1.275154751E+00 1.277084812E+00 1.277666665E+00 1.277635075E+00
1.549996187E+01 1.205938773E+00 1.207040770E+00 1.208368833E+00 1.210203787E+00 1.212070006E+00 1.213264524E+00 1.213542925E+00 1.211050556E+00 1.202260765E+00 1.180881766E+00 1.134886693E+00
1.649996187E+01 1.229363960E+00 1.231149382E+00 1.233267620E+00 1.236101152E+00 1.239209656E+00 1.242007581E+00 1.245201714E+00 1.247735766E+00 1.249213231E+00 1.250425156E+00 1.250758821E+00
1.674996808E+01 1.240477568E+00 1.241865558E+00 1.243740672E+00 1.246536992E+00 1.249792558E+00 1.252563201E+00 1.255723831E+00 1.258258030E+00 1.259752841E+00 1.261031412E+00 1.261295600E+00
1.624993176E+01 1.224983542E+00 1.226808539E+00 1.229105897E+00 1.231490735E+00 1.234269443E+00 1.237111945E+00 1.239443933E+00 1.241689239E+00 1.243359935E+00 1.243765509E+00 1.243691993E+00
1.574996808E+01 1.214321200E+00 1.215049762E+00 1.216697173E+00 1.218719171E+00 1.220732046E+00 1.222558325E+00 1.224023045E+00 1.225438829E+00 1.224734642E+00 1.221289793E+00 1.212040659E+00
1.524993176E+01 1.201499340E+00 1.202080634E+00 1.203225227E+00 1.204289406E+00 1.204521319E+00 1.202212854E+00 1.194180909E+00 1.172601267E+00 1.124271521E+00 1.032947786E+00 1.011444492E+00
