N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.192670676E+00 1.192931698E+00 1.192574224E+00 1.189639685E+00 1.180062786E+00 1.154155537E+00 1.094757796E+00 1.012701513E+00 1.013738990E+00 1.016798059E+00 1.022530798E+00
1.600000000E+01 1.207632888E+00 1.209940136E+00 1.212355998E+00 1.214098883E+00 1.215984707E+00 1.217291101E+00 1.217565211E+00 1.217371652E+00 1.216177449E+00 1.212984343E+00 1.208348011E+00
1.700000000E+01 1.220585913E+00 1.221633195E+00 1.221807403E+00 1.220410418E+00 1.217854512E+00 1.213754207E+00 1.206692922E+00 1.197152448E+00 1.189455049E+00 1.180620800E+00 1.170017297E+00
1.549996187E+01 1.197853362E+00 1.199696712E+00 1.201553172E+00 1.203559060E+00 1.205293960E+00 1.205957702E+00 1.205106570E+00 1.200384547E+00 1.187065192E+00 1.156940010E+00 1.095923255E+00
1.649996187E+01 1.205934124E+00 1.208567034E+00 1.210462059E+00 1.212138076E+00 1.213125430E+00 1.212605138E+00 1.211808779E+00 1.209648752E+00 1.205421239E+00 1.200880461E+00 1.195307189E+00
1.674996808E+01 1.210182167E+00 1.212135114E+00 1.213093914E+00 1.213678206E+00 1.213373780E+00 1.210996609E+00 1.208135717E+00 1.203752728E+00 1.197155826E+00 1.190301627E+00 1.182393025E+00
1.624993176E+01 1.207112689E+00 1.209855416E+00 1.212372655E+00 1.214189826E+00 1.215769956E+00 1.216760171E+00 1.216399859E+00 1.215543483E+00 1.213651763E+00 1.209890081E+00 1.205702023E+00
1.574996808E+01 1.203668724E+00 1.205308029E+00 1.207471037E+00 1.209631906E+00 1.211409093E+00 1.212591114E+00 1.213114461E+00 1.213018485E+00 1.210188116E+00 1.203653722E+00 1.189325889E+00
1.524993176E+01 1.195502322E+00 1.196696358E+00 1.198190160E+00 1.199309934E+00 1.199115237E+00 1.195401643E+00 1.183845399E+00 1.154347146E+00 1.091241699E+00 1.009195204E+00 1.010009564E+00
