N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.194886356E+00 1.194940987E+00 1.194457513E+00 1.191559961E+00 1.182278305E+00 1.157110833E+00 1.099071593E+00 1.013863600E+00 1.014887100E+00 1.018087577E+00 1.024193944E+00
1.600000000E+01 1.213530522E+00 1.215718259E+00 1.218264536E+00 1.220323503E+00 1.222847192E+00 1.225051082E+00 1.226444559E+00 1.227644409E+00 1.228046612E+00 1.226553904E+00 1.223687295E+00
1.700000000E+01 1.237734099E+00 1.240189977E+00 1.242767901E+00 1.244797028E+00 1.246437078E+00 1.247271430E+00 1.246333171E+00 1.244832078E+00 1.242311543E+00 1.237280200E+00 1.231759895E+00
1.549996187E+01 1.201761034E+00 1.203391697E+00 1.205058461E+00 1.207080711E+00 1.208992506E+00 1.209966733E+00 1.209615437E+00 1.205567947E+00 1.193127303E+00 1.164029510E+00 1.103795888E+00
1.649996187E+01 1.215284704E+00 1.218208618E+00 1.220842434E+00 1.223756579E+00 1.226451697E+00 1.228130577E+00 1.229962239E+00 1.230792810E+00 1.229861091E+00 1.228798588E+00 1.226736844E+00
1.674996808E+01 1.222849883E+00 1.225473386E+00 1.227834461E+00 1.230467203E+00 1.232862083E+00 1.233866361E+00 1.234825691E+00 1.234640206E+00 1.232484976E+00 1.230173142E+00 1.226641156E+00
1.624993176E+01 1.214325338E+00 1.217134697E+00 1.220036545E+00 1.222539399E+00 1.225194953E+00 1.227572137E+00 1.229007030E+00 1.230224481E+00 1.230688814E+00 1.229426521E+00 1.227853475E+00
1.574996808E+01 1.208608935E+00 1.209975168E+00 1.212066767E+00 1.214359569E+00 1.216477907E+00 1.218163921E+00 1.219404317E+00 1.220231059E+00 1.218446532E+00 1.213055085E+00 1.199811899E+00
1.524993176E+01 1.198437805E+00 1.199384175E+00 1.200765736E+00 1.201881828E+00 1.201814075E+00 1.198396917E+00 1.187423103E+00 1.158926054E+00 1.097159388E+00 1.010391928E+00 1.011224844E+00
