T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.191738925E+00 1.194276324E+00 1.196300411E+00 1.201826953E+00 1.205554834E+00 1.204745728E+00 1.203108018E+00 1.206613221E+00 1.215835272E+00
295 1.192072139E+00 1.195554183E+00 1.198212446E+00 1.203513884E+00 1.207797232E+00 1.207307648E+00 1.205409773E+00 1.208017177E+00 1.216009081E+00
300 1.191760365E+00 1.197072844E+00 1.200088079E+00 1.205618121E+00 1.210054477E+00 1.209522022E+00 1.206837337E+00 1.208239231E+00 1.215031122E+00
305 1.188854909E+00 1.198175950E+00 1.202032849E+00 1.207641215E+00 1.211562797E+00 1.210928661E+00 1.207851673E+00 1.207858547E+00 1.212278147E+00
310 1.179302138E+00 1.197928195E+00 1.203647353E+00 1.209200950E+00 1.213077615E+00 1.211936237E+00 1.208010167E+00 1.206392794E+00 1.208150833E+00
315 1.153480922E+00 1.194148559E+00 1.204143852E+00 1.210096064E+00 1.213903730E+00 1.212215916E+00 1.206533233E+00 1.202733385E+00 1.202351672E+00
320 1.094362028E+00 1.182551811E+00 1.203072722E+00 1.210241031E+00 1.213617690E+00 1.211047494E+00 1.204607593E+00 1.198438601E+00 1.194209899E+00
325 1.012175381E+00 1.153164931E+00 1.198135534E+00 1.209703589E+00 1.212750101E+00 1.209251037E+00 1.201220010E+00 1.192573626E+00 1.183936147E+00
330 1.013173228E+00 1.090554453E+00 1.184708631E+00 1.206427834E+00 1.210816825E+00 1.206333981E+00 1.195772490E+00 1.184608270E+00 1.173539578E+00
335 1.016101623E+00 1.008678172E+00 1.154794517E+00 1.199507860E+00 1.206897910E+00 1.201569731E+00 1.189955918E+00 1.176407589E+00 1.163308239E+00
340 1.021572656E+00 1.009451744E+00 1.094687979E+00 1.185055527E+00 1.201563792E+00 1.196357943E+00 1.183182970E+00 1.167320354E+00 1.151824216E+00
