N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.195907082E+00 1.195897379E+00 1.195414930E+00 1.192762050E+00 1.184372462E+00 1.161499728E+00 1.108257555E+00 1.014209378E+00 1.014990733E+00 1.017882413E+00 1.023595460E+00
1.600000000E+01 1.217180579E+00 1.219023348E+00 1.221315790E+00 1.223315840E+00 1.225868127E+00 1.228205641E+00 1.229889840E+00 1.231419752E+00 1.232246805E+00 1.231372663E+00 1.229241294E+00
1.700000000E+01 1.249153190E+00 1.251112903E+00 1.253720473E+00 1.256400977E+00 1.259130235E+00 1.261617357E+00 1.263138423E+00 1.264268128E+00 1.264511061E+00 1.262943980E+00 1.260648524E+00
1.549996187E+01 1.203627718E+00 1.205042431E+00 1.206572404E+00 1.208521639E+00 1.210432159E+00 1.211525892E+00 1.211485047E+00 1.208167059E+00 1.197394180E+00 1.171735863E+00 1.117640427E+00
1.649996187E+01 1.222378905E+00 1.224807073E+00 1.227310115E+00 1.230308733E+00 1.233344743E+00 1.235750180E+00 1.238398454E+00 1.240205414E+00 1.240619843E+00 1.240785267E+00 1.239988682E+00
1.674996808E+01 1.232272633E+00 1.234358366E+00 1.236665397E+00 1.239602915E+00 1.242692421E+00 1.244924910E+00 1.247292988E+00 1.248767161E+00 1.248786426E+00 1.248509927E+00 1.247060936E+00
1.624993176E+01 1.219417967E+00 1.221804250E+00 1.224479225E+00 1.227005921E+00 1.229796849E+00 1.232499245E+00 1.234427497E+00 1.236222101E+00 1.237344650E+00 1.236965084E+00 1.236187173E+00
1.574996808E+01 1.211214123E+00 1.212299550E+00 1.214219276E+00 1.216417363E+00 1.218499514E+00 1.220280260E+00 1.221659443E+00 1.222800844E+00 1.221560796E+00 1.217121197E+00 1.205770720E+00
1.524993176E+01 1.199791025E+00 1.200586258E+00 1.201872134E+00 1.202975694E+00 1.203052112E+00 1.200136084E+00 1.190464839E+00 1.164982554E+00 1.108911516E+00 1.010720891E+00 1.011354090E+00
