X Y Yfit
3.8900000E-2 1.8470000E-7 1.8189466E-7
5.9100000E-2 3.8040000E-7 3.8040003E-7
7.9200000E-2 7.2870000E-7 7.2898611E-7
9.9500000E-2 1.3530000E-6 1.3626443E-6
1.1950000E-1 2.4960000E-6 2.4960001E-6
1.3980000E-1 4.6060000E-6 4.6001177E-6
1.5990000E-1 6.7020000E-6 8.4294362E-6
1.8010000E-1 1.5540000E-5 1.5513028E-5
2.0030000E-1 2.8650000E-5 2.8583642E-5
2.2050000E-1 5.2820000E-5 5.2686920E-5
2.4070000E-1 9.6990000E-5 9.6989968E-5
2.6080000E-1 1.7710000E-4 1.7725770E-4
2.8090000E-1 3.2050000E-4 3.2099223E-4
3.0100000E-1 5.7000000E-4 5.7145084E-4
3.2100000E-1 9.8650000E-4 9.8652662E-4
3.4120000E-1 1.6400000E-3 1.6434874E-3
3.6130000E-1 2.5950000E-3 2.5928298E-3
3.8150000E-1 3.8710000E-3 3.8708329E-3
4.0160000E-1 5.4550000E-3 5.4546197E-3
4.2190000E-1 7.3320000E-3 7.3344460E-3
4.4200000E-1 9.4290000E-3 9.4290000E-3
4.6210000E-1 1.1714000E-2 1.1713409E-2
4.8220000E-1 1.4190000E-2 1.4151761E-2
5.0230000E-1 1.6730000E-2 1.6715069E-2
5.2240000E-1 1.9380000E-2 1.9380451E-2
5.4250000E-1 2.2130000E-2 2.2130001E-2
