N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 335 2.400E-4 1.129192733E+00 1.246159298E+00
1.468000E+10 1.000E+17 335 2.400E-4 1.147030999E+00 1.248271861E+00
2.154000E+10 1.000E+17 335 2.400E-4 1.178427444E+00 1.251464860E+00
3.162000E+10 1.000E+17 335 2.400E-4 1.200040579E+00 1.255872451E+00
4.642000E+10 1.000E+17 335 2.400E-4 1.221391824E+00 1.260601760E+00
6.813000E+10 1.000E+17 335 2.400E-4 1.240111909E+00 1.267830031E+00
1.000000E+11 1.000E+17 335 2.400E-4 1.257556847E+00 1.275576390E+00
1.468000E+11 1.000E+17 335 2.400E-4 1.277127825E+00 1.285969238E+00
2.154000E+11 1.000E+17 335 2.400E-4 1.292207666E+00 1.296006080E+00
3.162000E+11 1.000E+17 335 2.400E-4 1.303644051E+00 1.305396142E+00
4.642000E+11 1.000E+17 335 2.400E-4 1.313094752E+00 1.313296252E+00
6.813000E+11 1.000E+17 335 2.400E-4 1.320454771E+00 1.320717909E+00
1.000000E+12 1.000E+17 335 2.400E-4 1.326845232E+00 1.327444914E+00
1.468000E+12 1.000E+17 335 2.400E-4 1.331910339E+00 1.332139527E+00
2.154000E+12 1.000E+17 335 2.400E-4 1.335720165E+00 1.335924803E+00
3.162000E+12 1.000E+17 335 2.400E-4 1.340843165E+00 1.341069969E+00
4.642000E+12 1.000E+17 335 2.400E-4 1.322122904E+00 1.322462501E+00
6.813000E+12 1.000E+17 335 2.400E-4 1.360249698E+00 1.360408217E+00
1.000000E+13 1.000E+17 335 2.400E-4 1.365068854E+00 1.365138527E+00
