X Y Yfit
1.000E-2 9.930E-14 9.930E-14 5.550E+2 5.550E+2
2.000E-2 2.386E-13 2.386E-13 5.550E+2 5.550E+2
3.000E-2 4.339E-13 4.339E-13 5.550E+2 5.550E+2
4.000E-2 7.079E-13 7.080E-13 5.550E+2 5.550E+2
5.000E-2 1.092E-12 1.092E-12 5.550E+2 5.550E+2
6.000E-2 1.632E-12 1.632E-12 5.550E+2 5.550E+2
7.000E-2 2.389E-12 2.389E-12 5.550E+2 5.550E+2
8.000E-2 3.452E-12 3.451E-12 5.550E+2 5.550E+2
9.000E-2 4.943E-12 4.942E-12 5.550E+2 5.550E+2
1.000E-1 7.036E-12 7.035E-12 5.550E+2 5.550E+2
1.100E-1 9.975E-12 9.972E-12 5.550E+2 5.550E+2
1.200E-1 1.410E-11 1.410E-11 5.550E+2 5.550E+2
1.300E-1 1.989E-11 1.989E-11 5.550E+2 5.550E+2
1.400E-1 2.802E-11 2.801E-11 5.550E+2 5.550E+2
1.500E-1 3.943E-11 3.943E-11 5.550E+2 5.550E+2
1.600E-1 5.545E-11 5.545E-11 5.550E+2 5.550E+2
1.700E-1 7.794E-11 7.795E-11 5.550E+2 5.550E+2
1.800E-1 1.095E-10 1.096E-10 5.550E+2 5.550E+2
1.900E-1 1.539E-10 1.539E-10 5.550E+2 5.550E+2
2.000E-1 2.162E-10 2.163E-10 5.550E+2 5.550E+2
2.100E-1 3.037E-10 3.038E-10 5.550E+2 5.550E+2
2.200E-1 4.267E-10 4.268E-10 5.550E+2 5.550E+2
2.300E-1 5.994E-10 5.996E-10 5.550E+2 5.550E+2
2.400E-1 8.421E-10 8.423E-10 5.550E+2 5.550E+2
2.500E-1 1.183E-9 1.183E-9 5.550E+2 5.550E+2
2.600E-1 1.662E-9 1.662E-9 5.550E+2 5.550E+2
2.700E-1 2.335E-9 2.335E-9 5.550E+2 5.550E+2
2.800E-1 3.282E-9 3.281E-9 5.550E+2 5.550E+2
2.900E-1 4.611E-9 4.609E-9 5.550E+2 5.550E+2
3.000E-1 6.479E-9 6.476E-9 5.550E+2 5.550E+2
3.100E-1 9.105E-9 9.099E-9 5.550E+2 5.550E+2
3.200E-1 1.279E-8 1.279E-8 5.550E+2 5.550E+2
3.300E-1 1.798E-8 1.797E-8 5.550E+2 5.550E+2
3.400E-1 2.526E-8 2.525E-8 5.550E+2 5.550E+2
3.500E-1 3.548E-8 3.548E-8 5.550E+2 5.550E+2
3.600E-1 4.983E-8 4.985E-8 5.550E+2 5.550E+2
3.700E-1 6.996E-8 7.006E-8 5.550E+2 5.550E+2
3.800E-1 9.818E-8 9.846E-8 5.550E+2 5.550E+2
3.900E-1 1.377E-7 1.384E-7 5.550E+2 5.550E+2
