fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L167 55777358.564 340.07 34.094 2.442861184E-01 1.565164812E-04 2.295156305E-05 1.823790503E-01 1.258527018E-04 6.002793489E-01 0.000000000E+00 
L168 55802919.226 340.01 34.1 2.452584359E-01 1.577439808E-04 2.329110827E-05 1.826729764E-01 1.275144400E-04 6.020234437E-01 0.000000000E+00 
L169 55823919.75 339.95 34.106 2.459520012E-01 1.583737103E-04 2.344665824E-05 1.842174206E-01 1.272868349E-04 6.019320961E-01 0.000000000E+00 
L170 55844920.687 339.91 34.11 2.462530591E-01 1.589918525E-04 2.356141576E-05 1.840467871E-01 1.280319553E-04 6.017898780E-01 0.000000000E+00 
L171 55865921.537 339.9 34.111 2.470714046E-01 1.596786785E-04 2.361375408E-05 1.844754732E-01 1.279967645E-04 5.985433667E-01 0.000000000E+00 
L172 55886922.075 339.88 34.113 2.471736792E-01 1.605487747E-04 2.393217462E-05 1.862960019E-01 1.284496689E-04 6.030772495E-01 0.000000000E+00 
L173 55907922.769 339.88 34.113 2.473430501E-01 1.613635639E-04 2.408742945E-05 1.860828757E-01 1.294382003E-04 6.035111060E-01 0.000000000E+00 
L174 55929153.428 339.88 34.113 2.479709762E-01 1.621045892E-04 2.429173997E-05 1.865779157E-01 1.301772497E-04 6.043137303E-01 0.000000000E+00 
L175 55949924.06 339.89 34.112 2.480200446E-01 1.629327296E-04 2.438766695E-05 1.859398578E-01 1.311595918E-04 6.034970352E-01 0.000000000E+00 
L176 55971155.711 339.89 34.112 2.486955225E-01 1.639989759E-04 2.469372842E-05 1.870462164E-01 1.320004402E-04 6.054489984E-01 0.000000000E+00 
L177 55992155.962 339.89 34.112 2.491413506E-01 1.645485012E-04 2.478013445E-05 1.855359611E-01 1.335364241E-04 6.044549144E-01 0.000000000E+00 
L178 56013146.725 339.9 34.111 2.495417166E-01 1.648650388E-04 2.496296343E-05 1.877565868E-01 1.329432419E-04 6.067704371E-01 0.000000000E+00 
L179 56034157.7 339.92 34.109 2.502032803E-01 1.658352698E-04 2.497296023E-05 1.867627851E-01 1.337167670E-04 6.018664355E-01 0.000000000E+00 
L180 56055248.212 339.93 34.108 2.496894990E-01 1.667032607E-04 2.516537684E-05 1.868552687E-01 1.346786190E-04 6.045873633E-01 3.790170774E-17 
L181 56076152.351 339.94 34.107 2.503748467E-01 1.675033845E-04 2.541364769E-05 1.882818328E-01 1.349689116E-04 6.059722297E-01 0.000000000E+00 
L182 56097153.299 339.95 34.106 2.501664717E-01 1.681375823E-04 2.542863543E-05 1.899381477E-01 1.338788898E-04 6.045457239E-01 0.000000000E+00 
L183 56118150.419 339.97 34.104 2.513085751E-01 1.692265612E-04 2.580189480E-05 1.874289365E-01 1.376486560E-04 6.067024699E-01 0.000000000E+00 
L184 56138920.983 339.97 34.104 2.521188577E-01 1.696954373E-04 2.595576158E-05 1.893802403E-01 1.370527706E-04 6.066780474E-01 0.000000000E+00 
L185 56160155.348 339.99 34.102 2.512706033E-01 1.704200921E-04 2.598977302E-05 1.899038878E-01 1.368581131E-04 6.069319616E-01 0.000000000E+00 
L186 56181156.122 340 34.101 2.524458521E-01 1.708837978E-04 2.619730750E-05 1.889342033E-01 1.386561830E-04 6.072779761E-01 0.000000000E+00 
L187 56201923.312 340.01 34.1 2.530356211E-01 1.716595473E-04 2.636486306E-05 1.898286734E-01 1.388865060E-04 6.069821141E-01 0.000000000E+00 
L188 56222917.442 340.02 34.099 2.523097930E-01 1.723314145E-04 2.626974433E-05 1.885044745E-01 1.393663728E-04 6.041673977E-01 0.000000000E+00 
L189 56243914.694 340.02 34.099 2.526907116E-01 1.729947962E-04 2.662234694E-05 1.896347458E-01 1.403855459E-04 6.090094350E-01 0.000000000E+00 
L190 56264918.958 340.03 34.098 2.533266982E-01 1.739646360E-04 2.676106359E-05 1.910170396E-01 1.400956068E-04 6.072414863E-01 0.000000000E+00 
L191 56285916.826 340.02 34.099 2.534123706E-01 1.747611924E-04 2.694412328E-05 1.900814153E-01 1.417505609E-04 6.084028585E-01 0.000000000E+00 
L192 56306920.664 340.04 34.097 2.537128406E-01 1.753450052E-04 2.713909113E-05 1.887180809E-01 1.438016861E-04 6.100416012E-01 0.000000000E+00 
L193 56327921.357 340.05 34.096 2.548526243E-01 1.753825688E-04 2.716663720E-05 1.911155883E-01 1.421409877E-04 6.077995107E-01 0.000000000E+00 
L194 56348921.988 340.04 34.097 2.549181748E-01 1.761219187E-04 2.731321126E-05 1.912596953E-01 1.428061517E-04 6.083570643E-01 0.000000000E+00 
L195 56369922.991 340.05 34.096 2.553155262E-01 1.768118305E-04 2.751105936E-05 1.916844152E-01 1.435263888E-04 6.094228980E-01 0.000000000E+00 
L196 56390923.833 340.04 34.097 2.556051739E-01 1.774996765E-04 2.771335057E-05 1.919560114E-01 1.443846038E-04 6.108320684E-01 0.000000000E+00 
