T d154 d184 d214 d244
d 150 180 210 240
290 7.833195000E-03 6.632622000E-03 5.786127000E-03 5.168556000E-03
295 6.925981000E-03 5.891192000E-03 5.167759000E-03 4.652962000E-03
300 6.214366000E-03 5.344909000E-03 4.750620000E-03 4.332279000E-03
305 5.729463000E-03 5.022899000E-03 4.551355000E-03 4.225206000E-03
310 5.492506000E-03 4.931259000E-03 4.573489000E-03 4.330297000E-03
315 5.507940000E-03 5.076367000E-03 4.814002000E-03 4.643547000E-03
320 5.760550000E-03 5.439146000E-03 5.256621000E-03 5.145187000E-03
325 6.225654000E-03 5.986939000E-03 5.861063000E-03 5.794439000E-03
330 6.852246000E-03 6.661913000E-03 6.562356000E-03 6.496753000E-03
335 7.515414000E-03 7.332986000E-03 7.206925000E-03 7.118729000E-03
340 8.029999000E-03 7.771851000E-03 7.553287000E-03 7.334219000E-03
