T d154 d184 d214 d244
d 150 180 210 240
290 6.381580000E-04 5.228810000E-04 4.477820000E-04 3.964790000E-04
295 5.700970000E-04 4.785700000E-04 4.196680000E-04 3.792710000E-04
300 5.118650000E-04 4.402040000E-04 3.933360000E-04 3.605100000E-04
305 4.343350000E-04 3.769360000E-04 3.372110000E-04 3.081410000E-04
310 2.784050000E-04 2.285800000E-04 1.906270000E-04 1.603310000E-04
315 -5.226500000E-05 -9.407000000E-05 -1.298830000E-04 -1.606260000E-04
320 4.319500000E-04 3.288270000E-04 2.627770000E-04 2.169150000E-04
325 4.553990000E-04 3.559470000E-04 2.905540000E-04 2.440110000E-04
330 5.481640000E-04 4.397140000E-04 3.670740000E-04 3.136980000E-04
335 7.448150000E-04 6.099920000E-04 5.178360000E-04 4.486950000E-04
340 1.103736000E-03 9.168960000E-04 7.871700000E-04 6.885580000E-04
