T d154 d184 d214 d244
d 150 180 210 240
290 2.321914000E-03 1.898462000E-03 1.615966000E-03 1.418384000E-03
295 2.062459000E-03 1.712616000E-03 1.480780000E-03 1.320523000E-03
300 1.889498000E-03 1.604275000E-03 1.418417000E-03 1.291352000E-03
305 1.799255000E-03 1.572017000E-03 1.423218000E-03 1.323808000E-03
310 1.781087000E-03 1.597789000E-03 1.480917000E-03 1.400777000E-03
315 1.807716000E-03 1.657644000E-03 1.555792000E-03 1.486880000E-03
320 1.821896000E-03 1.687104000E-03 1.587276000E-03 1.513707000E-03
325 1.719003000E-03 1.570641000E-03 1.449837000E-03 1.351964000E-03
330 1.309804000E-03 1.116019000E-03 9.489440000E-04 8.065230000E-04
335 3.501320000E-04 8.315300000E-05 -1.198170000E-04 -3.006970000E-04
340 8.059570000E-04 6.202570000E-04 5.047610000E-04 4.235140000E-04
