N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+15 315 1.800E-4 1.136208032E+00 1.137346637E+00
1.468000E+10 1.778E+15 315 1.800E-4 1.136590589E+00 1.137367945E+00
2.154000E+10 1.778E+15 315 1.800E-4 1.136868841E+00 1.137398833E+00
3.162000E+10 1.778E+15 315 1.800E-4 1.137082709E+00 1.137443783E+00
4.642000E+10 1.778E+15 315 1.800E-4 1.137262895E+00 1.012846945E+00
6.813000E+10 1.778E+15 315 1.800E-4 1.137434577E+00 1.137601660E+00
1.000000E+11 1.778E+15 315 1.800E-4 1.139788304E+00 1.139925977E+00
1.468000E+11 1.778E+15 315 1.800E-4 1.142481935E+00 1.142575338E+00
2.154000E+11 1.778E+15 315 1.800E-4 1.148377584E+00 1.148444369E+00
3.162000E+11 1.778E+15 315 1.800E-4 1.154150011E+00 1.154191049E+00
4.642000E+11 1.778E+15 315 1.800E-4 1.156290909E+00 1.156321663E+00
6.813000E+11 1.778E+15 315 1.800E-4 1.158217445E+00 1.158235855E+00
1.000000E+12 1.778E+15 315 1.800E-4 1.172260449E+00 1.172275021E+00
1.468000E+12 1.778E+15 315 1.800E-4 1.177068526E+00 1.177080066E+00
2.154000E+12 1.778E+15 315 1.800E-4 1.183162758E+00 1.183169676E+00
3.162000E+12 1.778E+15 315 1.800E-4 1.197284891E+00 1.197291071E+00
4.642000E+12 1.778E+15 315 1.800E-4 1.199268716E+00 1.199272945E+00
6.813000E+12 1.778E+15 315 1.800E-4 1.209697794E+00 1.209702898E+00
1.000000E+13 1.778E+15 315 1.800E-4 1.215748363E+00 1.215752525E+00
