N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.185431054E+00 1.180632549E+00 1.175961059E+00 1.171347895E+00
1.600000000E+01 1.221001973E+00 1.218133967E+00 1.215722015E+00 1.213138737E+00
1.700000000E+01 1.228670327E+00 1.225537719E+00 1.222248653E+00 1.219886910E+00
1.549996187E+01 1.209162059E+00 1.206496585E+00 1.204178817E+00 1.201773923E+00
1.649996187E+01 1.220823284E+00 1.216979050E+00 1.214043526E+00 1.211335281E+00
1.674996808E+01 1.222549955E+00 1.218749294E+00 1.215315406E+00 1.212635084E+00
1.624993176E+01 1.221922820E+00 1.218620698E+00 1.215975149E+00 1.213406080E+00
1.574996808E+01 1.215766051E+00 1.213035103E+00 1.210676155E+00 1.208283994E+00
1.524993176E+01 1.202985057E+00 1.199976611E+00 1.197174243E+00 1.194504557E+00
