N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.188348114E+00 1.184372462E+00 1.180833412E+00 1.177629474E+00
1.600000000E+01 1.228256272E+00 1.225868127E+00 1.224345887E+00 1.222977888E+00
1.700000000E+01 1.259410833E+00 1.259130235E+00 1.258769075E+00 1.258499214E+00
1.549996187E+01 1.212986304E+00 1.210432159E+00 1.208437506E+00 1.206513370E+00
1.649996187E+01 1.235096099E+00 1.233344743E+00 1.232680858E+00 1.232234035E+00
1.674996808E+01 1.243465419E+00 1.242692421E+00 1.242065208E+00 1.242070966E+00
1.624993176E+01 1.231843795E+00 1.229796849E+00 1.228687808E+00 1.227798011E+00
1.574996808E+01 1.220995856E+00 1.218499514E+00 1.216747761E+00 1.215136035E+00
1.524993176E+01 1.205868330E+00 1.203052112E+00 1.200629545E+00 1.198495899E+00
