N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.000E+16 295 3.800E-4 3.788293E+1 1.942530E+1 6.178710E-1 8.299000E+1
1.468000E+10 1.000E+16 295 3.800E-4 3.783724E+1 1.939120E+1 6.177310E-1 8.296330E+1
2.154000E+10 1.000E+16 295 3.800E-4 3.777138E+1 1.934210E+1 6.175260E-1 8.292500E+1
3.162000E+10 1.000E+16 295 3.800E-4 3.767726E+1 1.927200E+1 6.172260E-1 8.287100E+1
4.642000E+10 1.000E+16 295 3.800E-4 3.754436E+1 1.917300E+1 6.167860E-1 8.279610E+1
6.813000E+10 1.000E+16 295 3.800E-4 3.735988E+1 1.902820E+1 6.161430E-1 8.266280E+1
1.000000E+11 1.000E+16 295 3.800E-4 3.710993E+1 1.884350E+1 6.152060E-1 8.253760E+1
1.468000E+11 1.000E+16 295 3.800E-4 3.678219E+1 1.860350E+1 6.138490E-1 8.239400E+1
2.154000E+11 1.000E+16 295 3.800E-4 3.637038E+1 1.830490E+1 6.119130E-1 8.224900E+1
3.162000E+11 1.000E+16 295 3.800E-4 3.587876E+1 1.794510E+1 6.092100E-1 8.209950E+1
4.642000E+11 1.000E+16 295 3.800E-4 3.532311E+1 1.755140E+1 6.056810E-1 8.203690E+1
6.813000E+11 1.000E+16 295 3.800E-4 3.472497E+1 1.713470E+1 6.016730E-1 8.201130E+1
1.000000E+12 1.000E+16 295 3.800E-4 3.410176E+1 1.669730E+1 5.974830E-1 8.194930E+1
1.468000E+12 1.000E+16 295 3.800E-4 3.346036E+1 1.625810E+1 5.933000E-1 8.189620E+1
2.154000E+12 1.000E+16 295 3.800E-4 3.279821E+1 1.580900E+1 5.890210E-1 8.183190E+1
3.162000E+12 1.000E+16 295 3.800E-4 3.210884E+1 1.533780E+1 5.844910E-1 8.172590E+1
4.642000E+12 1.000E+16 295 3.800E-4 3.138643E+1 1.485810E+1 5.797720E-1 8.165130E+1
6.813000E+12 1.000E+16 295 3.800E-4 3.062735E+1 1.435380E+1 5.747510E-1 8.154140E+1
1.000000E+13 1.000E+16 295 3.800E-4 2.982981E+1 1.383970E+1 5.695960E-1 8.145320E+1
1.468000E+13 1.000E+16 295 3.800E-4 2.899336E+1 1.330320E+1 5.642010E-1 8.132490E+1
2.154000E+13 1.000E+16 295 3.800E-4 2.811858E+1 1.275840E+1 5.587010E-1 8.121240E+1
3.162000E+13 1.000E+16 295 3.800E-4 2.720704E+1 1.219500E+1 5.530380E-1 8.104830E+1
4.642000E+13 1.000E+16 295 3.800E-4 2.626138E+1 1.162690E+1 5.472490E-1 8.090260E+1
6.813000E+13 1.000E+16 295 3.800E-4 2.528529E+1 1.104490E+1 5.413660E-1 8.068670E+1
1.000000E+14 1.000E+16 295 3.800E-4 2.428353E+1 1.046360E+1 5.352900E-1 8.049730E+1
