N x
1.4928493E+0 2.2944826E+21
1.4857474E+0 1.9101155E+21
1.4757298E+0 1.5091528E+21
1.4639407E+0 1.3797320E+21
1.4516961E+0 1.3536770E+21
1.4392399E+0 1.3177246E+21
1.4260975E+0 1.3094540E+21
1.4132511E+0 1.2910552E+21
1.3994874E+0 1.2654656E+21
1.3858459E+0 1.2693450E+21
1.3718928E+0 1.2621566E+21
1.3578138E+0 1.2589955E+21
1.3434976E+0 1.2378846E+21
1.3286231E+0 1.2233830E+21
1.3136352E+0 1.2332789E+21
1.2986638E+0 1.2214332E+21
1.2830286E+0 1.2073536E+21
1.2673302E+0 1.2148566E+21
1.2515020E+0 1.2086538E+21
1.2352370E+0 1.2138312E+21
1.2191327E+0 1.2264572E+21
1.2027722E+0 1.2159508E+21
1.1859389E+0 1.2359680E+21
1.1696669E+0 1.2398663E+21
1.1524572E+0 1.2283396E+21
1.1353821E+0 1.2581267E+21
1.1184813E+0 1.2617770E+21
1.1009807E+0 1.2587033E+21
1.0834568E+0 1.2732619E+21
1.0657948E+0 1.2720188E+21
1.0476470E+0 1.2627864E+21
1.0290997E+0 1.2704952E+21
1.0105237E+0 1.2892047E+21
9.9184124E-1 1.2617754E+21
9.7171201E-1 1.2068770E+21
9.5042909E-1 1.1324125E+21
9.2655359E-1 1.0450815E+21
9.0023856E-1 9.7008786E+20
8.7088168E-1 9.1357791E+20
8.3915024E-1 9.3383899E+20
8.0900184E-1 9.7680695E+20
