x N
1.3022770E+0 -2.6651986E+21
1.3092505E+0 1.5836522E+21
1.2785258E+0 1.7047096E+21
1.2873199E+0 2.0060897E+21
1.2594598E+0 8.5688173E+20
1.2425400E+0 9.6704797E+20
1.2189576E+0 1.0868603E+21
1.2060639E+0 9.8666372E+20
1.1779101E+0 9.1400968E+20
1.1611994E+0 1.4226346E+21
1.1485805E+0 1.3478404E+21
1.1297622E+0 1.2147885E+21
1.1132508E+0 1.4482456E+21
1.0996974E+0 1.9470589E+21
1.0906287E+0 1.4929000E+21
1.0697247E+0 1.7681539E+21
1.0651620E+0 5.7506031E+21
1.0618052E+0 1.7878627E+21
1.0393624E+0 1.1735752E+21
1.0221127E+0 1.2072307E+21
9.9993209E-1 1.3933043E+21
9.8744263E-1 2.3222240E+21
9.7880654E-1 3.9731282E+21
9.7499254E-1 2.7332052E+21
9.6049254E-1 1.3221287E+21
9.3658335E-1 7.3812836E+20
8.8940034E-1 5.6336246E+20
