T d154 d184 d214 d244
d 150 180 210 240
290 1.226605735E+00 1.226115246E+00 1.225725211E+00 1.225669601E+00
295 1.228863942E+00 1.228225917E+00 1.227959397E+00 1.227811666E+00
300 1.231334391E+00 1.230548815E+00 1.230287007E+00 1.230116476E+00
305 1.234603492E+00 1.233499562E+00 1.233274602E+00 1.233059649E+00
310 1.237978913E+00 1.236620310E+00 1.236265168E+00 1.236042026E+00
315 1.240757474E+00 1.239280400E+00 1.238755074E+00 1.238522052E+00
320 1.243698749E+00 1.242278556E+00 1.241268888E+00 1.241033934E+00
325 1.246218962E+00 1.244539708E+00 1.243284624E+00 1.242842264E+00
330 1.247559460E+00 1.245585296E+00 1.244192423E+00 1.243465316E+00
335 1.248777224E+00 1.246391193E+00 1.244715026E+00 1.243709566E+00
340 1.249149890E+00 1.246288138E+00 1.244260800E+00 1.242972432E+00
