T d154 d184 d214 d244
d 150 180 210 240
290 1.207431397E+00 1.204807788E+00 1.202403299E+00 1.200958868E+00
295 1.208518230E+00 1.206055558E+00 1.203898693E+00 1.202564136E+00
300 1.209727996E+00 1.207489333E+00 1.205648577E+00 1.203975388E+00
305 1.211689282E+00 1.209388135E+00 1.207631135E+00 1.206211570E+00
310 1.213683722E+00 1.211285622E+00 1.209481859E+00 1.207770224E+00
315 1.215065659E+00 1.212434809E+00 1.210444246E+00 1.208574663E+00
320 1.215606767E+00 1.212554755E+00 1.210263478E+00 1.208069165E+00
325 1.213380346E+00 1.209629033E+00 1.206795923E+00 1.204154889E+00
330 1.204754428E+00 1.199768464E+00 1.196056687E+00 1.192835632E+00
335 1.183046107E+00 1.176032996E+00 1.170914544E+00 1.166802551E+00
340 1.135923782E+00 1.125486843E+00 1.118310022E+00 1.113068550E+00
