T d154 d184 d214 d244
d 150 180 210 240
290 1.203600333E+00 1.200629520E+00 1.198245018E+00 1.196567039E+00
295 1.203949263E+00 1.201328295E+00 1.199128487E+00 1.197529711E+00
300 1.205043622E+00 1.202549485E+00 1.200514391E+00 1.198801286E+00
305 1.206124638E+00 1.203636536E+00 1.201559247E+00 1.199809967E+00
310 1.206441049E+00 1.203786162E+00 1.201557944E+00 1.199643084E+00
315 1.204013102E+00 1.201146556E+00 1.198486026E+00 1.196282820E+00
320 1.196092979E+00 1.192210930E+00 1.188744768E+00 1.185835836E+00
325 1.174508247E+00 1.168458167E+00 1.163478352E+00 1.159519734E+00
330 1.125761576E+00 1.115754875E+00 1.108130469E+00 1.102548975E+00
335 1.033464717E+00 1.018025926E+00 1.010001491E+00 1.009297745E+00
340 1.012597722E+00 1.011441253E+00 1.010574872E+00 1.009892510E+00
