T d154 d184 d214 d244
d 150 180 210 240
290 1.223396520E+00 1.222296781E+00 1.221718319E+00 1.220979590E+00
295 1.225440387E+00 1.224416415E+00 1.223726339E+00 1.223241559E+00
300 1.228078231E+00 1.226922953E+00 1.226205286E+00 1.225795406E+00
305 1.230734469E+00 1.229399254E+00 1.228625550E+00 1.228211249E+00
310 1.233887403E+00 1.232225250E+00 1.231463206E+00 1.230876004E+00
315 1.236998707E+00 1.235038396E+00 1.233987429E+00 1.233385930E+00
320 1.239395039E+00 1.237200094E+00 1.235939366E+00 1.235123021E+00
325 1.241764031E+00 1.239282232E+00 1.237566701E+00 1.236650400E+00
330 1.243640567E+00 1.240746514E+00 1.238686418E+00 1.237344351E+00
335 1.244226314E+00 1.240828192E+00 1.238360046E+00 1.236662966E+00
340 1.244505213E+00 1.240489281E+00 1.237507200E+00 1.235121173E+00
