N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 4.363711900E-02 4.354454500E-02 4.391982600E-02 4.454065100E-02
1.016672606E+01 3.366919800E-02 3.317799900E-02 3.314488800E-02 3.336724000E-02
1.033324570E+01 2.598775000E-02 2.524555700E-02 2.494024900E-02 2.488601200E-02
1.049996187E+01 2.000887000E-02 1.915114600E-02 1.869721000E-02 1.847828700E-02
1.066670514E+01 1.530126500E-02 1.443845300E-02 1.393524300E-02 1.364178000E-02
1.083333839E+01 1.157716200E-02 1.078759400E-02 1.030526200E-02 1.000139400E-02
1.100000000E+01 8.649654000E-03 7.978130000E-03 7.557938000E-03 7.282669000E-03
1.116672606E+01 6.385272000E-03 5.847253000E-03 5.506413000E-03 5.278309000E-03
1.133324570E+01 4.671346000E-03 4.261348000E-03 4.000365000E-03 3.823905000E-03
1.149996187E+01 3.403002000E-03 3.103928000E-03 2.913968000E-03 2.785417000E-03
1.166670514E+01 2.483203000E-03 2.273817000E-03 2.142202000E-03 2.053933000E-03
1.183333839E+01 1.826806000E-03 1.686282000E-03 1.599777000E-03 1.542838000E-03
1.200000000E+01 1.363333000E-03 1.273367000E-03 1.219768000E-03 1.185450000E-03
1.216672606E+01 1.037257000E-03 9.826770000E-04 9.516060000E-04 9.323450000E-04
1.233324570E+01 8.065430000E-04 7.753720000E-04 7.586330000E-04 7.485770000E-04
1.249996187E+01 6.405210000E-04 6.238570000E-04 6.155470000E-04 6.106750000E-04
1.266670514E+01 5.177270000E-04 5.094300000E-04 5.057190000E-04 5.035590000E-04
1.283333839E+01 4.238040000E-04 4.200210000E-04 4.186310000E-04 4.177800000E-04
1.300000000E+01 3.495680000E-04 3.480560000E-04 3.477340000E-04 3.474430000E-04
