T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.229989958E+00 1.203650029E+00 2.633992900E-02 1.228571574E+00 1.202334103E+00 2.623747100E-02 1.418384000E-03 1.315926000E-03
295 1.231454698E+00 1.205349389E+00 2.610530900E-02 1.230134175E+00 1.204068095E+00 2.606608000E-02 1.320523000E-03 1.281294000E-03
300 1.232660200E+00 1.207629878E+00 2.503032200E-02 1.231368848E+00 1.206293741E+00 2.507510700E-02 1.291352000E-03 1.336137000E-03
305 1.232836883E+00 1.209966249E+00 2.287063400E-02 1.231513075E+00 1.208509363E+00 2.300371200E-02 1.323808000E-03 1.456886000E-03
310 1.230680533E+00 1.212216118E+00 1.846441500E-02 1.229279756E+00 1.210495696E+00 1.878406000E-02 1.400777000E-03 1.720422000E-03
315 1.223707963E+00 1.213458458E+00 1.024950500E-02 1.222221083E+00 1.211406057E+00 1.081502600E-02 1.486880000E-03 2.052401000E-03
320 1.208258777E+00 1.214262306E+00 -6.003529000E-03 1.206745070E+00 1.212002488E+00 -5.257418000E-03 1.513707000E-03 2.259818000E-03
325 1.178109117E+00 1.213698503E+00 -3.558938600E-02 1.176757153E+00 1.211359755E+00 -3.460260200E-02 1.351964000E-03 2.338748000E-03
330 1.125131802E+00 1.210294778E+00 -8.516297600E-02 1.124325279E+00 1.207664494E+00 -8.333921500E-02 8.065230000E-04 2.630284000E-03
335 1.040980860E+00 1.202668058E+00 -1.616871980E-01 1.041281557E+00 1.199807015E+00 -1.585254580E-01 -3.006970000E-04 2.861043000E-03
340 1.007491148E+00 1.185041286E+00 -1.775501380E-01 1.007067634E+00 1.182220631E+00 -1.751529970E-01 4.235140000E-04 2.820655000E-03
