T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.220693049E+00 1.234700295E+00 1.247668659E+00 1.263150447E+00 1.278882572E+00 1.296476314E+00 1.315958168E+00 1.337288165E+00 1.362191837E+00
295 1.217307590E+00 1.233236037E+00 1.246628721E+00 1.261861618E+00 1.277248742E+00 1.294525477E+00 1.313611582E+00 1.334711785E+00 1.359710406E+00
300 1.211307868E+00 1.231586213E+00 1.246127060E+00 1.261434296E+00 1.276629465E+00 1.293343507E+00 1.312135152E+00 1.332921867E+00 1.357919350E+00
305 1.199355700E+00 1.228629544E+00 1.245661011E+00 1.261673981E+00 1.276633782E+00 1.293096039E+00 1.311517764E+00 1.331997663E+00 1.357040633E+00
310 1.175856913E+00 1.222342104E+00 1.244707909E+00 1.261633838E+00 1.277515859E+00 1.293729342E+00 1.311880990E+00 1.332153111E+00 1.356735674E+00
315 1.132359349E+00 1.209304982E+00 1.241982833E+00 1.262061737E+00 1.278779152E+00 1.295175536E+00 1.313084619E+00 1.333009776E+00 1.357290612E+00
320 1.059981279E+00 1.183868498E+00 1.235542753E+00 1.261692769E+00 1.280211492E+00 1.297276999E+00 1.315339404E+00 1.334987173E+00 1.358756089E+00
325 1.023587066E+00 1.137979570E+00 1.221889649E+00 1.259265096E+00 1.281303187E+00 1.299516915E+00 1.317875088E+00 1.337399196E+00 1.360957692E+00
330 1.024692318E+00 1.063677392E+00 1.195769050E+00 1.252824553E+00 1.281392277E+00 1.301704704E+00 1.320760761E+00 1.340438973E+00 1.363391583E+00
335 1.027929081E+00 1.019910323E+00 1.149652558E+00 1.237618268E+00 1.279251133E+00 1.303400389E+00 1.323757017E+00 1.343886310E+00 1.366966906E+00
340 1.033578177E+00 1.020746548E+00 1.076496180E+00 1.211901864E+00 1.273067934E+00 1.303808488E+00 1.326503233E+00 1.347490562E+00 1.370861618E+00
