T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.189348298E+00 1.208700083E+00 1.221036937E+00 1.231836731E+00 1.244599730E+00 1.257730303E+00 1.272542871E+00 1.289843598E+00 1.310467997E+00
295 1.172950150E+00 1.205247045E+00 1.221439554E+00 1.233357034E+00 1.246221663E+00 1.259051749E+00 1.273562322E+00 1.290351677E+00 1.310282515E+00
300 1.137417645E+00 1.196143552E+00 1.220408331E+00 1.234601067E+00 1.248179614E+00 1.261025643E+00 1.275504621E+00 1.291852799E+00 1.311171793E+00
305 1.068326259E+00 1.175218649E+00 1.215729668E+00 1.234953106E+00 1.249589567E+00 1.263465578E+00 1.277915119E+00 1.294224179E+00 1.313082013E+00
310 1.013712176E+00 1.132697485E+00 1.204069781E+00 1.233150780E+00 1.250915441E+00 1.266048677E+00 1.280795659E+00 1.297204217E+00 1.315979623E+00
315 1.014612825E+00 1.055674585E+00 1.179152328E+00 1.227053649E+00 1.250929602E+00 1.268053647E+00 1.283795384E+00 1.300620266E+00 1.319625855E+00
320 1.017513043E+00 1.011459354E+00 1.131943783E+00 1.213284966E+00 1.248236101E+00 1.269277423E+00 1.286565326E+00 1.304215308E+00 1.323598538E+00
325 1.023125069E+00 1.012296134E+00 1.051655680E+00 1.185886733E+00 1.240967113E+00 1.268675974E+00 1.288651912E+00 1.307582011E+00 1.327905402E+00
330 1.032369673E+00 1.014650755E+00 1.009603658E+00 1.136647081E+00 1.224294708E+00 1.265269237E+00 1.289636250E+00 1.310587580E+00 1.331767980E+00
335 1.046231577E+00 1.019036248E+00 1.010262320E+00 1.056965411E+00 1.195767756E+00 1.257037517E+00 1.288518845E+00 1.312434548E+00 1.335174189E+00
340 1.065481016E+00 1.026139108E+00 1.012029782E+00 1.008068923E+00 1.147055443E+00 1.240907118E+00 1.284287977E+00 1.312717678E+00 1.337721970E+00
