N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.204213194E+00 1.202032849E+00 1.200048501E+00 1.198068423E+00
1.016672606E+01 1.205898859E+00 1.203559060E+00 1.201385950E+00 1.199410500E+00
1.033324570E+01 1.207158929E+00 1.204687511E+00 1.202468151E+00 1.200401350E+00
1.049996187E+01 1.208092633E+00 1.205522610E+00 1.203277193E+00 1.201150944E+00
1.066670514E+01 1.208787146E+00 1.206152398E+00 1.203898541E+00 1.201749681E+00
1.083333839E+01 1.209317204E+00 1.206650741E+00 1.204433276E+00 1.202273860E+00
1.100000000E+01 1.209746340E+00 1.207080711E+00 1.204902401E+00 1.202791314E+00
1.116672606E+01 1.210129854E+00 1.207498910E+00 1.205378262E+00 1.203366560E+00
1.133324570E+01 1.210518891E+00 1.207960122E+00 1.205921267E+00 1.204064534E+00
1.149996187E+01 1.210964869E+00 1.208521639E+00 1.206609698E+00 1.204952102E+00
1.166670514E+01 1.211523720E+00 1.209246364E+00 1.207501069E+00 1.206096191E+00
1.183333839E+01 1.212259122E+00 1.210203787E+00 1.208695329E+00 1.207558253E+00
1.200000000E+01 1.213243640E+00 1.211467346E+00 1.210235674E+00 1.209386281E+00
1.216672606E+01 1.214556253E+00 1.213107515E+00 1.212174730E+00 1.211607195E+00
1.233324570E+01 1.216274940E+00 1.215181163E+00 1.214542337E+00 1.214223303E+00
1.249996187E+01 1.218464491E+00 1.217720374E+00 1.217340432E+00 1.217215042E+00
1.266670514E+01 1.221162465E+00 1.220725529E+00 1.220545393E+00 1.220549880E+00
1.283333839E+01 1.224369181E+00 1.224167063E+00 1.224118232E+00 1.224194536E+00
1.300000000E+01 1.228048005E+00 1.227996878E+00 1.228018585E+00 1.228124851E+00
