N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.206655357E+00 1.203072722E+00 1.199904046E+00 1.196570875E+00
1.016672606E+01 1.208786910E+00 1.205106570E+00 1.201871181E+00 1.198492425E+00
1.033324570E+01 1.210324106E+00 1.206570767E+00 1.203293304E+00 1.199894146E+00
1.049996187E+01 1.211433639E+00 1.207635246E+00 1.204342727E+00 1.200950573E+00
1.066670514E+01 1.212245174E+00 1.208431782E+00 1.205153702E+00 1.201799138E+00
1.083333839E+01 1.212859934E+00 1.209063822E+00 1.205833319E+00 1.202551754E+00
1.100000000E+01 1.213358304E+00 1.209615437E+00 1.206471054E+00 1.203304357E+00
1.116672606E+01 1.213806848E+00 1.210158928E+00 1.207146342E+00 1.204143570E+00
1.133324570E+01 1.214264434E+00 1.210760754E+00 1.207933238E+00 1.205149301E+00
1.149996187E+01 1.214787034E+00 1.211485047E+00 1.208901425E+00 1.206392052E+00
1.166670514E+01 1.215430668E+00 1.212393745E+00 1.210112481E+00 1.207925240E+00
1.183333839E+01 1.216251812E+00 1.213542925E+00 1.211612231E+00 1.209775387E+00
1.200000000E+01 1.217304516E+00 1.214975984E+00 1.213422363E+00 1.211935908E+00
1.216672606E+01 1.218634988E+00 1.216716624E+00 1.215536480E+00 1.214369787E+00
1.233324570E+01 1.220275561E+00 1.218765741E+00 1.217923789E+00 1.217020790E+00
1.249996187E+01 1.222240792E+00 1.221103827E+00 1.220538512E+00 1.219828247E+00
1.266670514E+01 1.224526762E+00 1.223697177E+00 1.223331580E+00 1.222741342E+00
1.283333839E+01 1.227112895E+00 1.226506148E+00 1.226262202E+00 1.225730443E+00
1.300000000E+01 1.229966523E+00 1.229494997E+00 1.229307631E+00 1.228792122E+00
