N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.016937178E+00 1.015455439E+00 1.014408730E+00 1.013652892E+00
1.600000000E+01 1.243489136E+00 1.241856675E+00 1.240735894E+00 1.240419292E+00
1.700000000E+01 1.287174808E+00 1.287432713E+00 1.287401241E+00 1.287202025E+00
1.549996187E+01 1.211523276E+00 1.208751507E+00 1.206929204E+00 1.205196598E+00
1.649996187E+01 1.258446544E+00 1.258029808E+00 1.257648241E+00 1.257573637E+00
1.674996808E+01 1.269562487E+00 1.269564516E+00 1.269347835E+00 1.269057483E+00
1.624993176E+01 1.251579693E+00 1.250585557E+00 1.250016877E+00 1.249801100E+00
1.574996808E+01 1.231428094E+00 1.229270059E+00 1.227857228E+00 1.226917659E+00
1.524993176E+01 1.148362992E+00 1.145420699E+00 1.143488240E+00 1.141900063E+00
