N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.015712401E+00 1.014450176E+00 1.013517928E+00 1.012790305E+00
1.600000000E+01 1.228038197E+00 1.222917433E+00 1.218093232E+00 1.214088452E+00
1.700000000E+01 1.222286721E+00 1.215203482E+00 1.211150766E+00 1.207166476E+00
1.549996187E+01 1.197442649E+00 1.190104835E+00 1.183582082E+00 1.177241900E+00
1.649996187E+01 1.224615345E+00 1.218387841E+00 1.212750933E+00 1.207894603E+00
1.674996808E+01 1.221516903E+00 1.214512655E+00 1.209303015E+00 1.204491389E+00
1.624993176E+01 1.228709075E+00 1.223088259E+00 1.217959064E+00 1.213387665E+00
1.574996808E+01 1.219946700E+00 1.214864627E+00 1.210278474E+00 1.206088059E+00
1.524993176E+01 1.110239555E+00 1.092735441E+00 1.076350446E+00 1.061263650E+00
