N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.017349757E+00 1.015997792E+00 1.015108286E+00 1.014521213E+00
1.600000000E+01 1.246186452E+00 1.245048221E+00 1.244277386E+00 1.244194602E+00
1.700000000E+01 1.291677144E+00 1.291948145E+00 1.291919270E+00 1.291718569E+00
1.549996187E+01 1.214507314E+00 1.212255246E+00 1.210756785E+00 1.209204718E+00
1.649996187E+01 1.262434672E+00 1.262194352E+00 1.261889291E+00 1.261851683E+00
1.674996808E+01 1.273881284E+00 1.273936701E+00 1.273734344E+00 1.273445222E+00
1.624993176E+01 1.254977650E+00 1.254348173E+00 1.253992649E+00 1.253898198E+00
1.574996808E+01 1.233641656E+00 1.231996909E+00 1.230984569E+00 1.230338929E+00
1.524993176E+01 1.158061836E+00 1.156405089E+00 1.154831833E+00 1.152963356E+00
