fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_310 001_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 5.499376535E-15 1.000000000E+20 1.213214422E+00 1.609510018E-15 5.313403533E-04 
001_310_SRH 001_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 3.629623352E-15 1.000000000E+20 1.223216709E+00 1.581418316E-15 8.034305238E-04 
002_310 002_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 7.184332164E-15 1.000000000E+20 1.216737906E+00 2.348982793E-15 5.990017592E-04 
002_310_SRH 002_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 5.315434379E-15 1.000000000E+20 1.223239636E+00 2.321042095E-15 8.050782091E-04 
003_310 003_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 9.645044823E-15 1.000000000E+20 1.219694728E+00 3.434890174E-15 6.566661341E-04 
003_310_SRH 003_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 7.776040017E-15 1.000000000E+20 1.223273094E+00 3.406475700E-15 8.074928488E-04 
004_310 004_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 1.322579337E-14 1.000000000E+20 1.221424534E+00 5.028247128E-15 7.027548498E-04 
004_310_SRH 004_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 1.135828993E-14 1.000000000E+20 1.223321794E+00 4.999278578E-15 8.110287626E-04 
005_310 005_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 1.841576131E-14 1.000000000E+20 1.222098896E+00 7.365200759E-15 7.386207600E-04 
005_310_SRH 005_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 1.655403823E-14 1.000000000E+20 1.223392486E+00 7.336354267E-15 8.162016079E-04 
006_310 006_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 2.590302399E-14 1.000000000E+20 1.222614138E+00 1.079364160E-14 7.686053904E-04 
006_310_SRH 006_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 2.404962532E-14 1.000000000E+20 1.223494538E+00 1.076494611E-14 8.237566705E-04 
