N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 325 2.400E-4 1.201083626E+00 1.224261994E+00
1.468000E+10 3.162E+16 325 2.400E-4 1.205427744E+00 1.224796908E+00
2.154000E+10 3.162E+16 325 2.400E-4 1.211168953E+00 1.225556619E+00
3.162000E+10 3.162E+16 325 2.400E-4 1.216675073E+00 1.226620021E+00
4.642000E+10 3.162E+16 325 2.400E-4 1.221272201E+00 1.006725156E+00
6.813000E+10 3.162E+16 325 2.400E-4 1.225408969E+00 1.230026072E+00
1.000000E+11 3.162E+16 325 2.400E-4 1.229428562E+00 1.232534212E+00
1.468000E+11 3.162E+16 325 2.400E-4 1.233548375E+00 1.235620176E+00
2.154000E+11 3.162E+16 325 2.400E-4 1.237842934E+00 1.239214508E+00
3.162000E+11 3.162E+16 325 2.400E-4 1.242247918E+00 1.243150242E+00
4.642000E+11 3.162E+16 325 2.400E-4 1.247903201E+00 1.248139271E+00
6.813000E+11 3.162E+16 325 2.400E-4 1.252098922E+00 1.252827963E+00
1.000000E+12 3.162E+16 325 2.400E-4 1.256271886E+00 1.256678973E+00
1.468000E+12 3.162E+16 325 2.400E-4 1.258228101E+00 1.258403527E+00
2.154000E+12 3.162E+16 325 2.400E-4 1.260968816E+00 1.261076422E+00
3.162000E+12 3.162E+16 325 2.400E-4 1.263220001E+00 1.263286899E+00
4.642000E+12 3.162E+16 325 2.400E-4 1.271744977E+00 1.272150838E+00
6.813000E+12 3.162E+16 325 2.400E-4 1.277568187E+00 1.277575792E+00
1.000000E+13 3.162E+16 325 2.400E-4 1.255726419E+00 1.255701160E+00
