d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.017647800E+00 1.174801303E+00 -1.571535030E-01 1.017629543E+00 1.174775206E+00 -1.571456630E-01 1.825700000E-05 2.609700000E-05
150 1.524993176E+01 1.153467993E+00 1.205843751E+00 -5.237575800E-02 1.153463348E+00 1.205790096E+00 -5.232674800E-02 4.645000000E-06 5.365500000E-05
150 1.549996187E+01 1.219344917E+00 1.216628591E+00 2.716326000E-03 1.219299331E+00 1.216546544E+00 2.752787000E-03 4.558600000E-05 8.204700000E-05
150 1.574996808E+01 1.247136322E+00 1.226021974E+00 2.111434800E-02 1.247039351E+00 1.225905155E+00 2.113419600E-02 9.697100000E-05 1.168190000E-04
150 1.600000000E+01 1.264744066E+00 1.235192477E+00 2.955158900E-02 1.264561421E+00 1.235030305E+00 2.953111600E-02 1.826450000E-04 1.621720000E-04
150 1.624993176E+01 1.280061086E+00 1.241181822E+00 3.887926400E-02 1.279714409E+00 1.240968117E+00 3.874629200E-02 3.466770000E-04 2.137050000E-04
150 1.649996187E+01 1.295624361E+00 1.246418888E+00 4.920547300E-02 1.294946058E+00 1.246143912E+00 4.880214600E-02 6.783030000E-04 2.749760000E-04
150 1.674996808E+01 1.315036722E+00 1.256863488E+00 5.817323400E-02 1.313673389E+00 1.256496484E+00 5.717690500E-02 1.363333000E-03 3.670040000E-04
150 1.700000000E+01 1.335878663E+00 1.274637556E+00 6.124110700E-02 1.333109961E+00 1.274131951E+00 5.897801000E-02 2.768702000E-03 5.056050000E-04
180 1.500000000E+01 1.016133585E+00 1.171281866E+00 -1.551482810E-01 1.016118731E+00 1.171258305E+00 -1.551395740E-01 1.485400000E-05 2.356100000E-05
180 1.524993176E+01 1.156053187E+00 1.203707470E+00 -4.765428300E-02 1.156047198E+00 1.203659033E+00 -4.761183500E-02 5.989000000E-06 4.843700000E-05
180 1.549996187E+01 1.217619038E+00 1.214594183E+00 3.024855000E-03 1.217576231E+00 1.214520197E+00 3.056034000E-03 4.280700000E-05 7.398600000E-05
180 1.574996808E+01 1.245371182E+00 1.224265913E+00 2.110526900E-02 1.245281553E+00 1.224159258E+00 2.112229500E-02 8.962900000E-05 1.066550000E-04
180 1.600000000E+01 1.263260597E+00 1.233730731E+00 2.952986600E-02 1.263092450E+00 1.233581738E+00 2.951071200E-02 1.681470000E-04 1.489930000E-04
180 1.624993176E+01 1.278734445E+00 1.240079505E+00 3.865494000E-02 1.278416268E+00 1.239878759E+00 3.853750900E-02 3.181770000E-04 2.007460000E-04
180 1.649996187E+01 1.294845129E+00 1.245641658E+00 4.920347100E-02 1.294219428E+00 1.245375336E+00 4.884409200E-02 6.257010000E-04 2.663220000E-04
180 1.674996808E+01 1.312578659E+00 1.256685601E+00 5.589305800E-02 1.311305292E+00 1.256324338E+00 5.498095400E-02 1.273367000E-03 3.612630000E-04
180 1.700000000E+01 1.334772597E+00 1.274638087E+00 6.013451000E-02 1.332149118E+00 1.274138619E+00 5.801049900E-02 2.623479000E-03 4.994680000E-04
210 1.500000000E+01 1.015097755E+00 1.168737101E+00 -1.536393460E-01 1.015085042E+00 1.168714800E+00 -1.536297580E-01 1.271300000E-05 2.230100000E-05
210 1.524993176E+01 1.158337289E+00 1.201783050E+00 -4.344576100E-02 1.158329461E+00 1.201737887E+00 -4.340842600E-02 7.828000000E-06 4.516300000E-05
210 1.549996187E+01 1.218136233E+00 1.213223536E+00 4.912697000E-03 1.218094672E+00 1.213154635E+00 4.940037000E-03 4.156100000E-05 6.890100000E-05
210 1.574996808E+01 1.244391707E+00 1.223199625E+00 2.119208200E-02 1.244306732E+00 1.223097968E+00 2.120876400E-02 8.497500000E-05 1.016570000E-04
210 1.600000000E+01 1.262198585E+00 1.233148797E+00 2.904978800E-02 1.262040000E+00 1.233007064E+00 2.903293600E-02 1.585850000E-04 1.417330000E-04
210 1.624993176E+01 1.278088199E+00 1.239742085E+00 3.834611400E-02 1.277787563E+00 1.239546009E+00 3.824155400E-02 3.006360000E-04 1.960760000E-04
210 1.649996187E+01 1.294261947E+00 1.245577150E+00 4.868479700E-02 1.293667164E+00 1.245315161E+00 4.835200300E-02 5.947830000E-04 2.619890000E-04
210 1.674996808E+01 1.312277959E+00 1.256333180E+00 5.594477900E-02 1.311058191E+00 1.255974537E+00 5.508365400E-02 1.219768000E-03 3.586430000E-04
210 1.700000000E+01 1.332805457E+00 1.274450148E+00 5.835530900E-02 1.330257096E+00 1.273949202E+00 5.630789400E-02 2.548361000E-03 5.009460000E-04
240 1.500000000E+01 1.014346071E+00 1.166647050E+00 -1.523009790E-01 1.014334765E+00 1.166625163E+00 -1.522903980E-01 1.130600000E-05 2.188700000E-05
240 1.524993176E+01 1.160500253E+00 1.200273320E+00 -3.977306700E-02 1.160490393E+00 1.200230212E+00 -3.973981900E-02 9.860000000E-06 4.310800000E-05
240 1.549996187E+01 1.218373374E+00 1.211961600E+00 6.411774000E-03 1.218332424E+00 1.211896242E+00 6.436182000E-03 4.095000000E-05 6.535800000E-05
240 1.574996808E+01 1.244576004E+00 1.222425320E+00 2.215068400E-02 1.244493908E+00 1.222329617E+00 2.216429100E-02 8.209600000E-05 9.570300000E-05
240 1.600000000E+01 1.261361401E+00 1.232585427E+00 2.877597400E-02 1.261209187E+00 1.232445186E+00 2.876400100E-02 1.522140000E-04 1.402410000E-04
240 1.624993176E+01 1.277316937E+00 1.239659374E+00 3.765756300E-02 1.277028296E+00 1.239469514E+00 3.755878200E-02 2.886410000E-04 1.898600000E-04
240 1.649996187E+01 1.294038481E+00 1.245629656E+00 4.840882500E-02 1.293464624E+00 1.245370596E+00 4.809402800E-02 5.738570000E-04 2.590600000E-04
240 1.674996808E+01 1.312087524E+00 1.256559649E+00 5.552787500E-02 1.310902074E+00 1.256198038E+00 5.470403600E-02 1.185450000E-03 3.616110000E-04
240 1.700000000E+01 1.332875027E+00 1.274322365E+00 5.855266200E-02 1.330373108E+00 1.273820469E+00 5.655263900E-02 2.501919000E-03 5.018960000E-04
