d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.018772829E+00 1.150695839E+00 -1.319230100E-01 1.018762374E+00 1.150686887E+00 -1.319245130E-01 1.045500000E-05 8.952000000E-06
150 1.524993176E+01 1.136988647E+00 1.203967467E+00 -6.697882000E-02 1.136990792E+00 1.203940200E+00 -6.694940800E-02 -2.145000000E-06 2.726700000E-05
150 1.549996187E+01 1.217712230E+00 1.220319173E+00 -2.606943000E-03 1.217690318E+00 1.220275561E+00 -2.585243000E-03 2.191200000E-05 4.361200000E-05
150 1.574996808E+01 1.251038200E+00 1.231558848E+00 1.947935200E-02 1.250987880E+00 1.231495153E+00 1.949272700E-02 5.032000000E-05 6.369500000E-05
150 1.600000000E+01 1.270728236E+00 1.241893416E+00 2.883482000E-02 1.270632095E+00 1.241804747E+00 2.882734800E-02 9.614100000E-05 8.866900000E-05
150 1.624993176E+01 1.287364118E+00 1.249542523E+00 3.782159500E-02 1.287181041E+00 1.249421569E+00 3.775947200E-02 1.830770000E-04 1.209540000E-04
150 1.649996187E+01 1.303814222E+00 1.256396782E+00 4.741744000E-02 1.303454984E+00 1.256230961E+00 4.722402300E-02 3.592380000E-04 1.658210000E-04
150 1.674996808E+01 1.324024945E+00 1.267600531E+00 5.642441400E-02 1.323299087E+00 1.267370462E+00 5.592862500E-02 7.258580000E-04 2.300690000E-04
150 1.700000000E+01 1.345558871E+00 1.285291506E+00 6.026736500E-02 1.344069378E+00 1.284983008E+00 5.908637000E-02 1.489493000E-03 3.084980000E-04
180 1.500000000E+01 1.017623024E+00 1.149083264E+00 -1.314602400E-01 1.017614063E+00 1.149073433E+00 -1.314593700E-01 8.961000000E-06 9.831000000E-06
180 1.524993176E+01 1.142598094E+00 1.202468962E+00 -5.987086800E-02 1.142596799E+00 1.202443021E+00 -5.984622200E-02 1.295000000E-06 2.594100000E-05
180 1.549996187E+01 1.217330619E+00 1.218806526E+00 -1.475907000E-03 1.217308272E+00 1.218765741E+00 -1.457469000E-03 2.234700000E-05 4.078500000E-05
180 1.574996808E+01 1.250150030E+00 1.230049981E+00 2.010004900E-02 1.250101677E+00 1.229990023E+00 2.011165400E-02 4.835300000E-05 5.995800000E-05
180 1.600000000E+01 1.270079410E+00 1.241114299E+00 2.896511100E-02 1.269988143E+00 1.241029742E+00 2.895840100E-02 9.126700000E-05 8.455700000E-05
180 1.624993176E+01 1.286893465E+00 1.248993350E+00 3.790011500E-02 1.286720170E+00 1.248876007E+00 3.784416300E-02 1.732950000E-04 1.173430000E-04
180 1.649996187E+01 1.304061424E+00 1.256158811E+00 4.790261300E-02 1.303719759E+00 1.255995769E+00 4.772399000E-02 3.416650000E-04 1.630420000E-04
180 1.674996808E+01 1.322553628E+00 1.267662593E+00 5.489103500E-02 1.321856044E+00 1.267437086E+00 5.441895800E-02 6.975840000E-04 2.255070000E-04
180 1.700000000E+01 1.345244839E+00 1.285344803E+00 5.990003600E-02 1.343800890E+00 1.285036761E+00 5.876412900E-02 1.443949000E-03 3.080420000E-04
210 1.500000000E+01 1.016953634E+00 1.147951525E+00 -1.309978910E-01 1.016945571E+00 1.147940342E+00 -1.309947710E-01 8.063000000E-06 1.118300000E-05
210 1.524993176E+01 1.145400853E+00 1.201019021E+00 -5.561816800E-02 1.145396601E+00 1.200993529E+00 -5.559692800E-02 4.252000000E-06 2.549200000E-05
210 1.549996187E+01 1.218390549E+00 1.217962860E+00 4.276890000E-04 1.218367586E+00 1.217923789E+00 4.437970000E-04 2.296300000E-05 3.907100000E-05
210 1.574996808E+01 1.249706424E+00 1.229925185E+00 1.978123900E-02 1.249659215E+00 1.229867700E+00 1.979151500E-02 4.720900000E-05 5.748500000E-05
210 1.600000000E+01 1.269464900E+00 1.240832320E+00 2.863258000E-02 1.269376507E+00 1.240750139E+00 2.862636800E-02 8.839300000E-05 8.218100000E-05
210 1.624993176E+01 1.286620906E+00 1.248928478E+00 3.769242800E-02 1.286452989E+00 1.248812997E+00 3.763999200E-02 1.679170000E-04 1.154810000E-04
210 1.649996187E+01 1.303666443E+00 1.255865757E+00 4.780068600E-02 1.303333954E+00 1.255703732E+00 4.763022200E-02 3.324890000E-04 1.620250000E-04
210 1.674996808E+01 1.322512393E+00 1.267181317E+00 5.533107600E-02 1.321830724E+00 1.266956356E+00 5.487436800E-02 6.816690000E-04 2.249610000E-04
210 1.700000000E+01 1.343712187E+00 1.285150673E+00 5.856151400E-02 1.342288961E+00 1.284842447E+00 5.744651400E-02 1.423226000E-03 3.082260000E-04
240 1.500000000E+01 1.016587833E+00 1.146829609E+00 -1.302417760E-01 1.016580305E+00 1.146816782E+00 -1.302364770E-01 7.528000000E-06 1.282700000E-05
240 1.524993176E+01 1.145960346E+00 1.199702479E+00 -5.374213300E-02 1.145953735E+00 1.199677051E+00 -5.372331600E-02 6.611000000E-06 2.542800000E-05
240 1.549996187E+01 1.218506183E+00 1.217058840E+00 1.447343000E-03 1.218482593E+00 1.217020790E+00 1.461803000E-03 2.359000000E-05 3.805000000E-05
240 1.574996808E+01 1.250187313E+00 1.229590739E+00 2.059657400E-02 1.250140724E+00 1.229534671E+00 2.060605300E-02 4.658900000E-05 5.606800000E-05
240 1.600000000E+01 1.269147168E+00 1.240803732E+00 2.834343600E-02 1.269060672E+00 1.240723058E+00 2.833761400E-02 8.649600000E-05 8.067400000E-05
240 1.624993176E+01 1.286205657E+00 1.248964544E+00 3.724111300E-02 1.286041228E+00 1.248850280E+00 3.719094800E-02 1.644290000E-04 1.142640000E-04
240 1.649996187E+01 1.303866416E+00 1.256079015E+00 4.778740100E-02 1.303539639E+00 1.255917564E+00 4.762207500E-02 3.267770000E-04 1.614510000E-04
240 1.674996808E+01 1.322585856E+00 1.267334797E+00 5.525105900E-02 1.321912257E+00 1.267109585E+00 5.480267200E-02 6.735990000E-04 2.252120000E-04
240 1.700000000E+01 1.344026091E+00 1.285005211E+00 5.902088000E-02 1.342609870E+00 1.284691822E+00 5.791804800E-02 1.416221000E-03 3.133890000E-04
