N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.183097020E+00 1.177527533E+00 1.171811528E+00 1.165167614E+00
1.600000000E+01 1.246438307E+00 1.244112964E+00 1.242137046E+00 1.239153160E+00
1.700000000E+01 1.281723257E+00 1.279515701E+00 1.277282312E+00 1.276674797E+00
1.549996187E+01 1.225801276E+00 1.221991586E+00 1.220078927E+00 1.217907448E+00
1.649996187E+01 1.264502140E+00 1.262267213E+00 1.260856196E+00 1.259395631E+00
1.674996808E+01 1.273274194E+00 1.270037795E+00 1.269243496E+00 1.268124558E+00
1.624993176E+01 1.255382197E+00 1.253649702E+00 1.251768366E+00 1.250011259E+00
1.574996808E+01 1.236626671E+00 1.234166515E+00 1.231054432E+00 1.229322677E+00
1.524993176E+01 1.211058803E+00 1.207374158E+00 1.204288600E+00 1.201436750E+00
