N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.195817079E+00 1.192292775E+00 1.188573799E+00 1.185033510E+00
1.600000000E+01 1.244745071E+00 1.242367026E+00 1.240093853E+00 1.236958722E+00
1.700000000E+01 1.278500387E+00 1.276297385E+00 1.274108931E+00 1.273512967E+00
1.549996187E+01 1.225394317E+00 1.221556285E+00 1.219627372E+00 1.217703536E+00
1.649996187E+01 1.262192137E+00 1.259966471E+00 1.258385760E+00 1.256817374E+00
1.674996808E+01 1.270442689E+00 1.267361032E+00 1.266415022E+00 1.265222984E+00
1.624993176E+01 1.253531132E+00 1.251567464E+00 1.249621119E+00 1.247518648E+00
1.574996808E+01 1.235361738E+00 1.232786079E+00 1.229347648E+00 1.227728736E+00
1.524993176E+01 1.214026345E+00 1.210434278E+00 1.207821936E+00 1.205542122E+00
