N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.033261652E+00 1.032466508E+00 1.031803329E+00 1.031211365E+00
1.600000000E+01 1.235417154E+00 1.227278364E+00 1.218112431E+00 1.212408849E+00
1.700000000E+01 1.299044301E+00 1.294678970E+00 1.290371279E+00 1.287270457E+00
1.549996187E+01 1.010927316E+00 1.009852355E+00 1.009081902E+00 1.008477740E+00
1.649996187E+01 1.280421800E+00 1.277064242E+00 1.273125149E+00 1.269469920E+00
1.674996808E+01 1.292087178E+00 1.287216405E+00 1.283975388E+00 1.280436778E+00
1.624993176E+01 1.265118429E+00 1.260119503E+00 1.255181769E+00 1.250361543E+00
1.574996808E+01 1.163543971E+00 1.147064551E+00 1.132356901E+00 1.119985569E+00
1.524993176E+01 1.015820700E+00 1.014923280E+00 1.014227548E+00 1.013662176E+00
