N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.016846630E+00 1.015421235E+00 1.014355019E+00 1.013492675E+00
1.600000000E+01 1.253436504E+00 1.249892739E+00 1.246575832E+00 1.243424114E+00
1.700000000E+01 1.295788225E+00 1.293371057E+00 1.289881454E+00 1.288376207E+00
1.549996187E+01 1.194680227E+00 1.184460005E+00 1.176690142E+00 1.169196845E+00
1.649996187E+01 1.276190818E+00 1.274199191E+00 1.272092837E+00 1.270256250E+00
1.674996808E+01 1.287014488E+00 1.283397576E+00 1.281639099E+00 1.279897650E+00
1.624993176E+01 1.266135722E+00 1.263338574E+00 1.260959273E+00 1.258368701E+00
1.574996808E+01 1.234274533E+00 1.228893714E+00 1.224196448E+00 1.220711611E+00
1.524993176E+01 1.090031402E+00 1.070542341E+00 1.052202430E+00 1.035921177E+00
