T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
320 001_320 36.232 4.366560E-1 3.534757E-1 7.735920E+1 2.388040E+1 3.634860E-1 3.284908E-1 5.000000E-1 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 3.162E+16
320 002_320 36.232 4.360560E-1 3.507143E-1 7.733790E+1 2.365480E+1 3.629390E-1 3.258769E-1 5.000000E-1 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 3.162E+16
320 003_320 36.232 4.352340E-1 3.469122E-1 7.730770E+1 2.334510E+1 3.621780E-1 3.222875E-1 5.000000E-1 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 3.162E+16
320 004_320 36.232 4.341360E-1 3.418040E-1 7.726600E+1 2.293100E+1 3.611430E-1 3.174772E-1 5.000000E-1 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 3.162E+16
320 005_320 36.232 4.327130E-1 3.351507E-1 7.720960E+1 2.239460E+1 3.597950E-1 3.112123E-1 5.000000E-1 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 3.162E+16
320 006_320 36.232 4.309310E-1 3.268000E-1 7.713600E+1 2.172590E+1 3.580960E-1 3.033530E-1 5.000000E-1 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 3.162E+16
320 007_320 36.232 4.287090E-1 3.167368E-1 7.705570E+1 2.092650E+1 3.560450E-1 2.938735E-1 5.000000E-1 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 3.162E+16
320 008_320 36.232 4.260770E-1 3.050874E-1 7.696280E+1 2.000890E+1 3.536230E-1 2.829129E-1 5.000000E-1 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 3.162E+16
320 009_320 36.232 4.231120E-1 2.920585E-1 7.684500E+1 1.899210E+1 3.508300E-1 2.706726E-1 5.000000E-1 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 3.162E+16
320 010_320 36.232 4.197980E-1 2.778462E-1 7.670390E+1 1.789340E+1 3.477050E-1 2.573065E-1 5.000000E-1 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 3.162E+16
