N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.218514279E+00 1.221505404E+00 1.223824341E+00 1.226500104E+00 1.228869552E+00 1.229518460E+00 1.230430016E+00 1.230281729E+00 1.227884407E+00 1.225764035E+00 1.222636094E+00
1.016672606E+01 1.218915128E+00 1.221889149E+00 1.224222052E+00 1.226910904E+00 1.229303353E+00 1.230003067E+00 1.230950455E+00 1.230838471E+00 1.228503346E+00 1.226416121E+00 1.223316142E+00
1.033324570E+01 1.219481222E+00 1.222430612E+00 1.224782191E+00 1.227489793E+00 1.229915494E+00 1.230687465E+00 1.231687284E+00 1.231628700E+00 1.229410687E+00 1.227345958E+00 1.224288364E+00
1.049996187E+01 1.220268903E+00 1.223182854E+00 1.225558103E+00 1.228292028E+00 1.230765207E+00 1.231638382E+00 1.232714385E+00 1.232734331E+00 1.230627231E+00 1.228655157E+00 1.225662159E+00
1.066670514E+01 1.221343721E+00 1.224206771E+00 1.226609504E+00 1.229379188E+00 1.231918744E+00 1.232930557E+00 1.234116133E+00 1.234250548E+00 1.232300217E+00 1.230466124E+00 1.227572028E+00
1.083333839E+01 1.222795577E+00 1.225565063E+00 1.227995049E+00 1.230810624E+00 1.233439866E+00 1.234635721E+00 1.235975672E+00 1.236274405E+00 1.234578426E+00 1.232911303E+00 1.230168097E+00
1.100000000E+01 1.224651436E+00 1.227312737E+00 1.229761011E+00 1.232630229E+00 1.235374448E+00 1.236803939E+00 1.238354336E+00 1.238882687E+00 1.237494754E+00 1.236108261E+00 1.233592307E+00
1.116672606E+01 1.226972399E+00 1.229486745E+00 1.231929778E+00 1.234852392E+00 1.237732849E+00 1.239441417E+00 1.241264697E+00 1.242100352E+00 1.241159454E+00 1.240119868E+00 1.237936534E+00
1.133324570E+01 1.229806440E+00 1.232099288E+00 1.234494342E+00 1.237454951E+00 1.240479590E+00 1.242495920E+00 1.244649528E+00 1.245871994E+00 1.245482179E+00 1.244909284E+00 1.243189708E+00
1.149996187E+01 1.233104154E+00 1.235147585E+00 1.237423316E+00 1.240385982E+00 1.243539854E+00 1.245862853E+00 1.248382684E+00 1.250055242E+00 1.250300455E+00 1.250312975E+00 1.249198483E+00
1.166670514E+01 1.236856001E+00 1.238582911E+00 1.240674937E+00 1.243583047E+00 1.246823693E+00 1.249415219E+00 1.252300946E+00 1.254450826E+00 1.255372472E+00 1.256060657E+00 1.255673699E+00
1.183333839E+01 1.241038063E+00 1.242383068E+00 1.244212886E+00 1.246995220E+00 1.250255922E+00 1.253043753E+00 1.256253536E+00 1.258860698E+00 1.260444305E+00 1.261844957E+00 1.262257668E+00
1.200000000E+01 1.245606607E+00 1.246522720E+00 1.248017305E+00 1.250597109E+00 1.253796366E+00 1.256685601E+00 1.260143018E+00 1.263143032E+00 1.265321049E+00 1.267408466E+00 1.268625227E+00
1.216672606E+01 1.250526167E+00 1.250989440E+00 1.252087535E+00 1.254391016E+00 1.257443290E+00 1.260330236E+00 1.263938371E+00 1.267236555E+00 1.269904018E+00 1.272600388E+00 1.274562203E+00
1.233324570E+01 1.255798878E+00 1.255783785E+00 1.256436845E+00 1.258399375E+00 1.261223796E+00 1.264007015E+00 1.267662593E+00 1.271150669E+00 1.274184604E+00 1.277380328E+00 1.279985241E+00
1.249996187E+01 1.261393991E+00 1.260894286E+00 1.261082835E+00 1.262653014E+00 1.265179073E+00 1.267766297E+00 1.271369589E+00 1.274938499E+00 1.278212883E+00 1.281786300E+00 1.284911841E+00
1.266670514E+01 1.267296014E+00 1.266342009E+00 1.266038694E+00 1.267180687E+00 1.269351583E+00 1.271663419E+00 1.275123916E+00 1.278671230E+00 1.282065568E+00 1.285895436E+00 1.289414969E+00
1.283333839E+01 1.273497704E+00 1.272092403E+00 1.271309511E+00 1.272007263E+00 1.273780948E+00 1.275751478E+00 1.278983451E+00 1.282421861E+00 1.285825232E+00 1.289796992E+00 1.293588152E+00
1.300000000E+01 1.279946565E+00 1.278151104E+00 1.276897619E+00 1.277148636E+00 1.278518651E+00 1.280090571E+00 1.283061505E+00 1.286286353E+00 1.289611747E+00 1.293603025E+00 1.297558780E+00
