N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.584380000E-02 1.339777000E-02 1.113162200E-02 1.035948400E-02
1.016672606E+01 1.562213000E-02 1.321387400E-02 1.099411500E-02 1.042594900E-02
1.033324570E+01 1.547535000E-02 1.313005200E-02 1.098547700E-02 1.045931700E-02
1.049996187E+01 1.541435000E-02 1.315890000E-02 1.112232300E-02 1.048037500E-02
1.066670514E+01 1.544990400E-02 1.331648200E-02 1.142782800E-02 1.081502600E-02
1.083333839E+01 1.559564300E-02 1.362478000E-02 1.202394200E-02 1.145377800E-02
1.100000000E+01 1.587059400E-02 1.411226300E-02 1.272081000E-02 1.243456500E-02
1.116672606E+01 1.629928500E-02 1.481010900E-02 1.370337900E-02 1.375214800E-02
1.133324570E+01 1.690838300E-02 1.574250800E-02 1.497413900E-02 1.538135400E-02
1.149996187E+01 1.771791300E-02 1.690969400E-02 1.648445400E-02 1.718860900E-02
1.166670514E+01 1.872651200E-02 1.826809500E-02 1.812586500E-02 1.903521400E-02
1.183333839E+01 1.989434800E-02 1.971892400E-02 1.976188400E-02 2.075183200E-02
1.200000000E+01 2.113419600E-02 2.112229500E-02 2.120876400E-02 2.216429100E-02
1.216672606E+01 2.232475500E-02 2.234147800E-02 2.236820800E-02 2.322992000E-02
1.233324570E+01 2.334915600E-02 2.329331500E-02 2.321502300E-02 2.397803100E-02
1.249996187E+01 2.413720600E-02 2.396781900E-02 2.379049000E-02 2.447959000E-02
1.266670514E+01 2.468049800E-02 2.440665800E-02 2.416016000E-02 2.480460600E-02
1.283333839E+01 2.501354700E-02 2.466663700E-02 2.438166200E-02 2.500289000E-02
1.300000000E+01 2.518355400E-02 2.479533400E-02 2.449351700E-02 2.510344600E-02
