cprp1.dat - 8.5.2025  :40000000
T=292.26 f=1000000 Vm=0.01 Im=10

cpg0Vn1.dat - 8.5.2025  :40684000
T=292.37 f=1000000 Vm=0.01 Im=10

cpg0V4n1.dat - 8.5.2025  :40848000
T=292.40 f=1000000 Vb=0.4 Vm=0.01 Im=10

rrm1V2n1.dat - 8.5.2025  :41016000
T=292.42 f=1000000 Vb=-1.2 Vm=0.01 Im=10

rrm1Vn1.dat - 8.5.2025  :41128000
T=292.44 f=1000000 Vb=-1 Vm=0.01 Im=10

rrm0V8n1.dat - 8.5.2025  :41240000
T=292.46 f=1000000 Vb=-0.8 Vm=0.01 Im=10

rrm0V6n1.dat - 8.5.2025  :41350000
T=292.47 f=1000000 Vb=-0.6 Vm=0.01 Im=10

rrm0V4n1.dat - 8.5.2025  :41462000
T=292.49 f=1000000 Vb=-0.4 Vm=0.01 Im=10

rrm0V2n1.dat - 8.5.2025  :41572000
T=292.51 f=1000000 Vb=-0.2 Vm=0.01 Im=10

rr2V22E-16n1.dat - 8.5.2025  :41684000
T=292.52 f=1000000 Vm=0.01 Im=10

rr0V2n1.dat - 8.5.2025  :41796000
T=292.54 f=1000000 Vb=0.2 Vm=0.01 Im=10

rr0V4n1.dat - 8.5.2025  :41906000
T=292.56 f=1000000 Vb=0.4 Vm=0.01 Im=10

rrm1V2n2.dat - 8.5.2025  :43862000
T=270.87 f=1000000 Vb=-1.2 Vm=0.01 Im=10

rrm1Vn2.dat - 8.5.2025  :43974000
T=270.75 f=1000000 Vb=-1 Vm=0.01 Im=10

rrm0V8n2.dat - 8.5.2025  :44086000
T=270.60 f=1000000 Vb=-0.8 Vm=0.01 Im=10

rrm0V6n2.dat - 8.5.2025  :44196000
T=270.53 f=1000000 Vb=-0.6 Vm=0.01 Im=10

rrm0V4n2.dat - 8.5.2025  :44308000
T=270.49 f=1000000 Vb=-0.4 Vm=0.01 Im=10

rrm0V2n2.dat - 8.5.2025  :44418000
T=270.45 f=1000000 Vb=-0.2 Vm=0.01 Im=10

rr2V22E-16n2.dat - 8.5.2025  :44530000
T=270.45 f=1000000 Vm=0.01 Im=10

rr0V2n2.dat - 8.5.2025  :44642000
T=270.48 f=1000000 Vb=0.2 Vm=0.01 Im=10

rr0V4n2.dat - 8.5.2025  :44752000
