T d154 d184 d214 d244
d 150 180 210 240
290 1.256349417E+00 1.254089697E+00 1.251944176E+00 1.249710293E+00
295 1.257904629E+00 1.255926269E+00 1.253883990E+00 1.252028963E+00
300 1.260194430E+00 1.258192256E+00 1.256275023E+00 1.254641138E+00
305 1.263012461E+00 1.260777126E+00 1.258914223E+00 1.257294130E+00
310 1.265856872E+00 1.263371701E+00 1.261475188E+00 1.259595267E+00
315 1.268443085E+00 1.265603160E+00 1.263239645E+00 1.260704373E+00
320 1.270189829E+00 1.267005485E+00 1.264020802E+00 1.261026109E+00
325 1.270441146E+00 1.266602892E+00 1.262814911E+00 1.259270955E+00
330 1.268349149E+00 1.263465365E+00 1.258706881E+00 1.254112598E+00
335 1.262397376E+00 1.255960442E+00 1.249830592E+00 1.243969303E+00
340 1.250107295E+00 1.241420065E+00 1.233353831E+00 1.224371038E+00
