N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.196297257E+00 1.193357153E+00 1.190748655E+00 1.188685885E+00
1.600000000E+01 1.211522167E+00 1.209278304E+00 1.207243211E+00 1.204985408E+00
1.700000000E+01 1.226698804E+00 1.224532213E+00 1.223531630E+00 1.222468262E+00
1.549996187E+01 1.201742655E+00 1.199034698E+00 1.196399652E+00 1.194479622E+00
1.649996187E+01 1.210276084E+00 1.208227585E+00 1.206319747E+00 1.204854164E+00
1.674996808E+01 1.214941158E+00 1.213119799E+00 1.211403097E+00 1.209936705E+00
1.624993176E+01 1.211175357E+00 1.209007996E+00 1.207191138E+00 1.205234094E+00
1.574996808E+01 1.207559072E+00 1.205119515E+00 1.202546363E+00 1.200585867E+00
1.524993176E+01 1.199381394E+00 1.196422341E+00 1.193795803E+00 1.191808379E+00
