N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.111419263E+00 1.095197745E+00 1.079820746E+00 1.065442169E+00
1.600000000E+01 1.224353702E+00 1.220438152E+00 1.217017442E+00 1.213945216E+00
1.700000000E+01 1.222730065E+00 1.216791749E+00 1.213324490E+00 1.209749063E+00
1.549996187E+01 1.210324106E+00 1.206570767E+00 1.203293304E+00 1.199894146E+00
1.649996187E+01 1.222072620E+00 1.217222445E+00 1.212723429E+00 1.209042050E+00
1.674996808E+01 1.219959349E+00 1.215656367E+00 1.210760206E+00 1.206974677E+00
1.624993176E+01 1.224744500E+00 1.220342060E+00 1.216500012E+00 1.212984180E+00
1.574996808E+01 1.218994599E+00 1.215190677E+00 1.212397457E+00 1.209235314E+00
1.524993176E+01 1.190454403E+00 1.184803195E+00 1.179131570E+00 1.173629160E+00
