T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 7.594160000E-04 1.067457000E-03 1.447859000E-03 1.871681000E-03 2.251100000E-03 2.697527000E-03 3.339475000E-03 4.222930000E-03 5.474691000E-03
295 7.107390000E-04 1.007610000E-03 1.405905000E-03 1.825370000E-03 2.323937000E-03 2.882838000E-03 3.657358000E-03 4.799291000E-03 6.248825000E-03
300 6.848150000E-04 1.001964000E-03 1.402720000E-03 1.908787000E-03 2.493182000E-03 3.198436000E-03 4.087841000E-03 5.540242000E-03 1.114693100E-02
305 6.635510000E-04 1.033415000E-03 1.466371000E-03 2.088159000E-03 2.793135000E-03 3.605084000E-03 4.920701000E-03 6.715142000E-03 8.292730000E-03
310 6.191300000E-04 1.090939000E-03 1.606226000E-03 2.495707000E-03 3.383535000E-03 4.228065000E-03 5.736007000E-03 8.086320000E-03 1.051927700E-02
315 4.524280000E-04 1.140965000E-03 1.771869000E-03 3.006302000E-03 3.633843000E-03 5.022542000E-03 6.817042000E-03 9.289247000E-03 1.279701700E-02
320 1.320000000E-07 1.118869000E-03 1.979900000E-03 3.356991000E-03 4.228321000E-03 5.920707000E-03 8.194707000E-03 1.120546400E-02 1.523434600E-02
325 4.150600000E-04 8.443990000E-04 2.152696000E-03 3.405300000E-03 4.966780000E-03 7.036246000E-03 9.778310000E-03 1.336771400E-02 1.814100800E-02
330 4.748080000E-04 5.533900000E-05 2.133085000E-03 3.828100000E-03 5.792644000E-03 8.274504000E-03 1.139932700E-02 1.550683600E-02 2.122801800E-02
335 6.215770000E-04 4.544880000E-04 1.642555000E-03 4.156472000E-03 6.585465000E-03 9.515534000E-03 1.325328700E-02 1.796874900E-02 2.399667100E-02
340 8.947230000E-04 5.229420000E-04 2.467200000E-04 4.081823000E-03 7.338616000E-03 1.084551600E-02 1.516552900E-02 2.044937500E-02 2.860571100E-02
