T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 6.163800000E-05 9.032500000E-05 1.300410000E-04 1.817400000E-04 2.419790000E-04 3.271480000E-04 4.605390000E-04 6.599010000E-04 9.346320000E-04
295 5.597000000E-05 8.390100000E-05 1.212230000E-04 1.689360000E-04 2.335800000E-04 3.120130000E-04 4.334200000E-04 6.230400000E-04 8.741010000E-04
300 5.280700000E-05 8.179700000E-05 1.156070000E-04 1.657740000E-04 2.329370000E-04 3.085430000E-04 4.109610000E-04 5.830420000E-04 1.035486000E-03
305 5.040800000E-05 8.186000000E-05 1.153790000E-04 1.683500000E-04 2.366050000E-04 3.091960000E-04 4.230400000E-04 5.888160000E-04 1.016222000E-03
310 4.736700000E-05 8.328800000E-05 1.215050000E-04 1.773250000E-04 2.530070000E-04 3.261770000E-04 4.424510000E-04 6.124860000E-04 8.158520000E-04
315 3.772300000E-05 8.480500000E-05 1.302050000E-04 1.923020000E-04 2.763980000E-04 3.620890000E-04 4.806420000E-04 6.533990000E-04 8.855700000E-04
320 1.050600000E-05 8.551300000E-05 1.439250000E-04 2.124410000E-04 2.986900000E-04 4.080670000E-04 5.492690000E-04 7.311070000E-04 9.785880000E-04
325 3.296800000E-05 7.349800000E-05 1.584460000E-04 2.422690000E-04 3.451990000E-04 4.759030000E-04 6.410480000E-04 8.495910000E-04 1.132612000E-03
330 3.529400000E-05 3.059700000E-05 1.658140000E-04 2.747850000E-04 4.026070000E-04 5.589300000E-04 7.474400000E-04 9.885490000E-04 1.329184000E-03
335 4.345300000E-05 3.737900000E-05 1.508650000E-04 3.089150000E-04 4.648820000E-04 6.518460000E-04 8.845500000E-04 1.173959000E-03 1.555799000E-03
340 6.009900000E-05 3.994900000E-05 8.305200000E-05 3.292120000E-04 5.355150000E-04 7.631660000E-04 1.044159000E-03 1.390812000E-03 1.840153000E-03
