T nFsrh nFBsrh dnsrh nF nFB dn
290 1.188570283E+00 1.13759124E+00 5.097904300E-02 1.180880327E+00 1.13766423E+00 4.321609700E-02
295 1.186560212E+00 1.138784373E+00 4.777583900E-02 1.186086297E+00 1.138460964E+00 4.762533300E-02
300 1.194422368E+00 1.144516190E+00 4.990617800E-02 1.194026917E+00 1.144232576E+00 4.979434100E-02
305 1.197336871E+00 1.150293025E+00 4.704384600E-02 1.192147168E+00 1.149928434E+00 4.221873400E-02
310 1.200223595E+00 1.155764024E+00 4.445957100E-02 1.199231984E+00 1.155302349E+00 4.392963500E-02
315 1.202237999E+00 1.160935496E+00 4.130250300E-02 1.201529554E+00 1.160357722E+00 4.117183200E-02
320 1.205333485E+00 1.165839879E+00 3.949360600E-02 1.204475495E+00 1.165124729E+00 3.935076600E-02
325 1.211618525E+00 1.168641227E+00 4.297729800E-02 1.210627945E+00 1.168157921E+00 4.247002400E-02
330 1.217093193E+00 1.171177948E+00 4.591524500E-02 1.215808789E+00 1.170726095E+00 4.508269400E-02
335 1.221489268E+00 1.173997348E+00 4.749192000E-02 1.219949543E+00 1.173574358E+00 4.637518500E-02
340 1.224538309E+00 1.176348152E+00 4.819015700E-02 1.222832137E+00 1.176056596E+00 4.677554100E-02
