T nFsrh nFBsrh dnsrh nF nFB dn
290 1.165146443E+00 1.138953724E+00 2.619271900E-02 1.165067222E+00 1.138883481E+00 2.618374100E-02
295 1.171822269E+00 1.144879030E+00 2.694323900E-02 1.171719530E+00 1.144787392E+00 2.693213800E-02
300 1.168812821E+00 1.143639535E+00 2.517328600E-02 1.168692541E+00 1.143257986E+00 2.543455500E-02
305 1.174465574E+00 1.146545146E+00 2.792042800E-02 1.174313692E+00 1.146408256E+00 2.790543600E-02
310 1.178890412E+00 1.152000329E+00 2.689008300E-02 1.178499707E+00 1.151827082E+00 2.667262500E-02
315 1.178056282E+00 1.156818981E+00 2.123730100E-02 1.177756975E+00 1.156602649E+00 2.115432600E-02
320 1.178514303E+00 1.161227778E+00 1.728652500E-02 1.178253409E+00 1.160960580E+00 1.729282900E-02
325 1.161623599E+00 1.164774587E+00 -3.150988000E-03 1.161369465E+00 1.164448946E+00 -3.079481000E-03
330 1.145941959E+00 1.167578151E+00 -2.163619200E-02 1.145743249E+00 1.167185646E+00 -2.144239700E-02
335 1.131302995E+00 1.168619668E+00 -3.731667300E-02 1.131043453E+00 1.168155582E+00 -3.711212900E-02
340 1.110775078E+00 1.151063154E+00 -4.028807600E-02 1.110504467E+00 1.150548369E+00 -4.004390200E-02
