N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.015549313E+00 1.152339907E+00 1.210430423E+00 1.233223682E+00 1.245113639E+00 1.252611251E+00 1.257814966E+00 1.263086953E+00 1.265282751E+00
1.016672606E+01 1.015960341E+00 1.153060862E+00 1.211784951E+00 1.235409302E+00 1.248378659E+00 1.257226774E+00 1.264109010E+00 1.271557972E+00 1.276605860E+00
1.033324570E+01 1.016258169E+00 1.153779749E+00 1.212819840E+00 1.237031572E+00 1.250856849E+00 1.260833522E+00 1.269110832E+00 1.278276844E+00 1.285500265E+00
1.049996187E+01 1.016474453E+00 1.154601633E+00 1.213662326E+00 1.238249218E+00 1.252733568E+00 1.263653982E+00 1.273139472E+00 1.283741892E+00 1.292663193E+00
1.066670514E+01 1.016635321E+00 1.155640181E+00 1.214420664E+00 1.239193179E+00 1.254162398E+00 1.265856872E+00 1.276405285E+00 1.288291034E+00 1.298640957E+00
1.083333839E+01 1.016762246E+00 1.157029199E+00 1.215192972E+00 1.239973585E+00 1.255276029E+00 1.267586483E+00 1.279058898E+00 1.292133095E+00 1.303803641E+00
1.100000000E+01 1.016873905E+00 1.158931117E+00 1.216074585E+00 1.240685887E+00 1.256191346E+00 1.268977043E+00 1.281232285E+00 1.295404194E+00 1.308370662E+00
1.116672606E+01 1.016988751E+00 1.161538775E+00 1.217162579E+00 1.241416242E+00 1.257012961E+00 1.270156881E+00 1.283060672E+00 1.298222697E+00 1.312469861E+00
1.133324570E+01 1.025316171E+00 1.165062911E+00 1.218554923E+00 1.242245374E+00 1.257836945E+00 1.271249225E+00 1.284687952E+00 1.300723295E+00 1.316204785E+00
1.149996187E+01 1.036932513E+00 1.169694749E+00 1.220341215E+00 1.243249460E+00 1.258754128E+00 1.272372930E+00 1.286263963E+00 1.303066470E+00 1.319703061E+00
1.166670514E+01 1.052007923E+00 1.175534354E+00 1.222582621E+00 1.244496770E+00 1.259851612E+00 1.273643286E+00 1.287939510E+00 1.305431053E+00 1.323131684E+00
1.183333839E+01 1.070533155E+00 1.182492913E+00 1.225284877E+00 1.246040681E+00 1.261211490E+00 1.275170935E+00 1.289860303E+00 1.307998458E+00 1.326682368E+00
1.200000000E+01 1.091691441E+00 1.190215882E+00 1.228378977E+00 1.247912776E+00 1.262906627E+00 1.277057258E+00 1.292158075E+00 1.310933082E+00 1.330539351E+00
1.216672606E+01 1.113721358E+00 1.198113009E+00 1.231732815E+00 1.250122057E+00 1.264995001E+00 1.279385889E+00 1.294937859E+00 1.314360571E+00 1.334842617E+00
1.233324570E+01 1.134347327E+00 1.205548745E+00 1.235202887E+00 1.252662947E+00 1.267514304E+00 1.282211952E+00 1.298263312E+00 1.318348016E+00 1.339659288E+00
1.249996187E+01 1.151741144E+00 1.212106268E+00 1.238697491E+00 1.255525655E+00 1.270477567E+00 1.285552788E+00 1.302145818E+00 1.322894041E+00 1.344975278E+00
1.266670514E+01 1.165301163E+00 1.217722567E+00 1.242201732E+00 1.258699263E+00 1.273871202E+00 1.289385453E+00 1.306545230E+00 1.327937135E+00 1.350713100E+00
1.283333839E+01 1.175561013E+00 1.222596279E+00 1.245750215E+00 1.262167647E+00 1.277658590E+00 1.293655431E+00 1.311386041E+00 1.333382066E+00 1.356767480E+00
1.300000000E+01 1.183485225E+00 1.226990705E+00 1.249383867E+00 1.265907743E+00 1.281791167E+00 1.298295116E+00 1.316582950E+00 1.339131131E+00 1.363038228E+00
