N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.015918062E+00 1.087676885E+00 1.191213101E+00 1.228821965E+00 1.245109801E+00 1.253920876E+00 1.258925447E+00 1.263152902E+00 1.263436012E+00
1.016672606E+01 1.016341640E+00 1.088201079E+00 1.192590319E+00 1.231194478E+00 1.248731853E+00 1.259143205E+00 1.266204544E+00 1.273171615E+00 1.277014759E+00
1.033324570E+01 1.016640902E+00 1.088945815E+00 1.193696428E+00 1.232947517E+00 1.251426927E+00 1.263113288E+00 1.271819909E+00 1.280927291E+00 1.287548551E+00
1.049996187E+01 1.016846630E+00 1.090031402E+00 1.194680227E+00 1.234274533E+00 1.253436504E+00 1.266135722E+00 1.276190818E+00 1.287014488E+00 1.295788225E+00
1.066670514E+01 1.016982991E+00 1.091611847E+00 1.195674755E+00 1.235332113E+00 1.254953756E+00 1.268443085E+00 1.279618734E+00 1.291879738E+00 1.302381769E+00
1.083333839E+01 1.017067982E+00 1.093891834E+00 1.196809930E+00 1.236251138E+00 1.256137758E+00 1.270223953E+00 1.282326157E+00 1.295832435E+00 1.307814836E+00
1.100000000E+01 1.017114894E+00 1.097139824E+00 1.198222261E+00 1.237146006E+00 1.257122720E+00 1.271640157E+00 1.284494657E+00 1.299089650E+00 1.312415967E+00
1.116672606E+01 1.017134543E+00 1.101690945E+00 1.200058992E+00 1.238121451E+00 1.258024882E+00 1.272835521E+00 1.286288974E+00 1.301825977E+00 1.316402862E+00
1.133324570E+01 1.017138585E+00 1.107926269E+00 1.202471890E+00 1.239275474E+00 1.258947958E+00 1.273940436E+00 1.287866959E+00 1.304208439E+00 1.319942550E+00
1.149996187E+01 1.017144709E+00 1.116206791E+00 1.205594539E+00 1.240696193E+00 1.259986177E+00 1.275075011E+00 1.289381421E+00 1.306410453E+00 1.323199065E+00
1.166670514E+01 1.017184660E+00 1.126739925E+00 1.209498466E+00 1.242451096E+00 1.261223947E+00 1.276350480E+00 1.290978531E+00 1.308610145E+00 1.326353503E+00
1.183333839E+01 1.017315213E+00 1.139382874E+00 1.214135724E+00 1.244571189E+00 1.262731897E+00 1.277868041E+00 1.292793946E+00 1.310980188E+00 1.329597474E+00
1.200000000E+01 1.017629543E+00 1.153463339E+00 1.219299331E+00 1.247039351E+00 1.264561421E+00 1.279714409E+00 1.294946058E+00 1.313673389E+00 1.333109961E+00
1.216672606E+01 1.026536677E+00 1.167794345E+00 1.224651025E+00 1.249796515E+00 1.266741778E+00 1.281955503E+00 1.297526499E+00 1.316806451E+00 1.337028923E+00
1.233324570E+01 1.061308478E+00 1.181031853E+00 1.229838486E+00 1.252770234E+00 1.269282209E+00 1.284630301E+00 1.300590143E+00 1.320445287E+00 1.341428268E+00
1.249996187E+01 1.091415383E+00 1.192239697E+00 1.234641734E+00 1.255908506E+00 1.272176663E+00 1.287747442E+00 1.304148802E+00 1.324598019E+00 1.346310279E+00
1.266670514E+01 1.114950270E+00 1.202600491E+00 1.239029179E+00 1.259192799E+00 1.275407260E+00 1.291286511E+00 1.308173543E+00 1.329221784E+00 1.351619282E+00
1.283333839E+01 1.132362818E+00 1.209768284E+00 1.243105828E+00 1.262625831E+00 1.278946996E+00 1.295206193E+00 1.312607995E+00 1.334243837E+00 1.357271129E+00
1.300000000E+01 1.145275551E+00 1.215687812E+00 1.247004238E+00 1.266214349E+00 1.282765562E+00 1.299458232E+00 1.317388421E+00 1.339587253E+00 1.363182099E+00
