fname time Tem kT_1 n Rs Io Rsh Iph Voc Isc FF Pm Vm Im rmsre 
00L1 29212 329.2 35.219 1.035010206E+00 6.386269254E-01 8.048447101E-09 8.515993249E+04 6.025748730E-05 2.600915959E-01 5.940741109E-05 -3.591914885E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 3.340931575E-02 
00L2 29368 329.37 35.201 1.052174238E+00 6.030010399E-01 1.014435251E-08 4.849577432E+18 6.300653527E-05 2.597547969E-01 5.938292426E-05 -3.598055238E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 5.295160812E-02 
00L3 29484 329.61 35.176 1.027730652E+00 6.734602238E-01 7.841001532E-09 4.496430845E+04 6.119966926E-05 2.586195912E-01 5.945906719E-05 -3.609220959E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 4.439706054E-02 
00L4 29610 329.85 35.15 1.046631444E+00 6.309177192E-01 1.010176033E-08 2.594519321E+18 6.040220692E-05 2.557231194E-01 5.915169634E-05 -3.669068213E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 9.574919351E-01 
00L5 29732 329.7 35.166 1.028547264E+00 6.588221113E-01 7.899361749E-09 6.014504064E+04 5.910389545E-05 2.596448021E-01 5.907389545E-05 -3.618409711E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 5.325270399E-01 
00L6 29842 329.75 35.161 1.055734762E+00 6.192846942E-01 1.107339889E-08 9.048773633E+18 6.207594343E-05 2.584463563E-01 5.898765903E-05 -3.640503125E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 4.708671220E-02 
00L7 29966 329.9 35.145 1.019711085E+00 7.179205062E-01 7.206452133E-09 2.570809257E+04 6.240739444E-05 2.594539468E-01 5.906735891E-05 -3.621472144E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 1.304784280E-01 
00L8 30082 330.03 35.131 1.043346888E+00 6.482490656E-01 9.863545072E-09 6.655874302E+18 6.069671826E-05 2.580541658E-01 5.905513537E-05 -3.641870002E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 3.267255271E-02 
00L9 30206 329.95 35.139 1.045338758E+00 6.559082814E-01 9.970311787E-09 1.453368283E+18 6.094415478E-05 2.585401397E-01 5.909905095E-05 -3.632323306E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 2.771306575E-02 
0L10 30326 329.81 35.154 1.025367318E+00 6.908414876E-01 7.551564064E-09 2.807786726E+04 6.229432950E-05 2.597939460E-01 5.913955279E-05 -3.612317546E+07 -5.550000000E+02 5.550000000E+02 -5.550000000E+02 1.180632585E-01 
