fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_290 001_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.561088998E-17 1.000000000E+20 1.010586866E+00 1.549256256E-16 1.058561557E-03 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.196391479E-16 1.000000000E+20 1.128478702E+00 2.821335100E-17 5.273695365E-04 
002_290 002_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.370197905E-16 1.000000000E+20 1.124195977E+00 4.292016875E-17 3.942988033E-04 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.722782288E-16 1.000000000E+20 1.128715997E+00 4.133197846E-17 5.370836279E-04 
003_290 003_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.106785152E-16 1.000000000E+20 1.125922473E+00 6.208042598E-17 4.404283456E-04 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.460861021E-16 1.000000000E+20 1.129046973E+00 6.050500217E-17 5.511640985E-04 
004_290 004_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.120777859E-16 1.000000000E+20 1.127344801E+00 9.004905349E-17 4.858129271E-04 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.476915184E-16 1.000000000E+20 1.129499053E+00 8.848674005E-17 5.714652775E-04 
005_290 005_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.483543639E-16 1.000000000E+20 1.128616472E+00 1.308066079E-16 5.336992179E-04 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.842417682E-16 1.000000000E+20 1.130099992E+00 1.292588162E-16 6.005064564E-04 
006_290 006_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.261106059E-16 1.000000000E+20 1.129847675E+00 1.901054395E-16 5.885017187E-04 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.623454551E-16 1.000000000E+20 1.130868998E+00 1.885742839E-16 6.416117774E-04 
007_290 007_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 9.500617293E-16 1.000000000E+20 1.131105344E+00 2.762735434E-16 6.555322770E-04 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.867153091E-16 1.000000000E+20 1.131808512E+00 2.747612845E-16 6.989569976E-04 
008_290 008_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.222030288E-15 1.000000000E+20 1.132350130E+00 4.014449868E-16 7.410619544E-04 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.159159931E-15 1.000000000E+20 1.132834453E+00 3.999531510E-16 7.778153094E-04 
009_290 009_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.542384416E-15 1.000000000E+20 1.134786876E+00 5.834931600E-16 8.492486089E-04 
009_290_SRH 009_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.481090982E-15 1.000000000E+20 1.135909989E+00 5.815155589E-16 8.803485189E-04 
010_290 010_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.915511405E-15 1.000000000E+20 1.139674327E+00 8.446022921E-16 9.805034731E-04 
010_290_SRH 010_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.855061804E-15 1.000000000E+20 1.140692772E+00 8.425682204E-16 1.008976488E-03 
011_290 011_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.344976773E-15 1.000000000E+20 1.145824231E+00 1.223646092E-15 1.152745895E-03 
011_290_SRH 011_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.285433090E-15 1.000000000E+20 1.146771396E+00 1.221588354E-15 1.180221359E-03 
012_290 012_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.825149113E-15 1.000000000E+20 1.148102199E+00 1.781313645E-15 1.362566341E-03 
012_290_SRH 012_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.764138058E-15 1.000000000E+20 1.148220394E+00 1.779963445E-15 1.387259723E-03 
013_290 013_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.367570454E-15 1.000000000E+20 1.149080251E+00 2.597085154E-15 1.610667090E-03 
013_290_SRH 013_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.306929277E-15 1.000000000E+20 1.149161560E+00 2.595749856E-15 1.634038557E-03 
014_290 014_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.984762020E-15 1.000000000E+20 1.150017096E+00 3.791260035E-15 1.904528543E-03 
014_290_SRH 014_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.924432374E-15 1.000000000E+20 1.150072910E+00 3.789937248E-15 1.926733378E-03 
015_290 015_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.682886530E-15 1.000000000E+20 1.150759266E+00 5.539051175E-15 2.246656467E-03 
015_290_SRH 015_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.622816689E-15 1.000000000E+20 1.150797515E+00 5.537738621E-15 2.267796211E-03 
016_290 016_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.461095409E-15 1.000000000E+20 1.151273608E+00 8.097805483E-15 2.642294110E-03 
016_290_SRH 016_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.401241542E-15 1.000000000E+20 1.151299800E+00 8.096501144E-15 2.662473062E-03 
017_290 017_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.318740153E-15 1.000000000E+20 1.152245317E+00 1.184834327E-14 3.094930653E-03 
017_290_SRH 017_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.272027382E-15 1.000000000E+20 1.152852744E+00 1.184205266E-14 3.110977391E-03 
018_290 018_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.445346203E-15 1.000000000E+20 1.161453771E+00 1.732202493E-14 3.334572097E-03 
018_290_SRH 018_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.384940296E-15 1.000000000E+20 1.161426045E+00 1.731909927E-14 3.348997572E-03 
019_290 019_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.456283093E-15 1.000000000E+20 1.162166555E+00 2.535574704E-14 4.450869524E-03 
019_290_SRH 019_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.396762909E-15 1.000000000E+20 1.162172890E+00 2.535429812E-14 4.467661824E-03 
