T d154 d184 d214 d244
d 150 180 210 240
290 1.799640000E-04 1.771850000E-04 1.757460000E-04 1.750110000E-04
295 1.643880000E-04 1.619100000E-04 1.604860000E-04 1.598510000E-04
300 1.480160000E-04 1.458020000E-04 1.445380000E-04 1.438640000E-04
305 1.317900000E-04 1.299370000E-04 1.288330000E-04 1.281330000E-04
310 1.167330000E-04 1.150070000E-04 1.140640000E-04 1.133780000E-04
315 1.035110000E-04 1.018890000E-04 1.011150000E-04 1.004960000E-04
320 9.256000000E-05 9.091900000E-05 9.031300000E-05 8.990400000E-05
325 8.418600000E-05 8.261200000E-05 8.211700000E-05 8.195300000E-05
330 7.863500000E-05 7.722100000E-05 7.685200000E-05 7.668300000E-05
335 7.564300000E-05 7.462600000E-05 7.432100000E-05 7.450300000E-05
340 7.538700000E-05 7.481800000E-05 7.478200000E-05 7.512000000E-05
