T d154 d184 d214 d244
d 150 180 210 240
290 6.302960000E-04 6.265630000E-04 6.235820000E-04 6.222380000E-04
295 5.993770000E-04 5.961400000E-04 5.933530000E-04 5.921570000E-04
300 5.610510000E-04 5.576800000E-04 5.553000000E-04 5.537680000E-04
305 5.171740000E-04 5.133400000E-04 5.117250000E-04 5.101900000E-04
310 4.704960000E-04 4.663280000E-04 4.653030000E-04 4.639910000E-04
315 4.238040000E-04 4.200210000E-04 4.186310000E-04 4.177800000E-04
320 3.793960000E-04 3.756790000E-04 3.739780000E-04 3.738480000E-04
325 3.395130000E-04 3.360380000E-04 3.343270000E-04 3.338680000E-04
330 3.061240000E-04 3.024430000E-04 3.009130000E-04 3.001030000E-04
335 2.800370000E-04 2.763860000E-04 2.749410000E-04 2.739590000E-04
340 2.620410000E-04 2.588010000E-04 2.575410000E-04 2.562580000E-04
