T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.279636770E+00 1.237531404E+00 4.210536600E-02 1.279315972E+00 1.237371448E+00 4.194452400E-02 3.207980000E-04 1.599560000E-04
295 1.278813272E+00 1.238016400E+00 4.079687200E-02 1.278528472E+00 1.237869901E+00 4.065857100E-02 2.848000000E-04 1.464990000E-04
300 1.278964708E+00 1.239356077E+00 3.960863100E-02 1.278713600E+00 1.239221732E+00 3.949186800E-02 2.511080000E-04 1.343450000E-04
305 1.280065030E+00 1.241051526E+00 3.901350400E-02 1.279843502E+00 1.240929126E+00 3.891437600E-02 2.215280000E-04 1.224000000E-04
310 1.281955825E+00 1.243585867E+00 3.836995800E-02 1.281758636E+00 1.243468631E+00 3.829000500E-02 1.971890000E-04 1.172360000E-04
315 1.284115959E+00 1.246246383E+00 3.786957600E-02 1.283936698E+00 1.246131420E+00 3.780527800E-02 1.792610000E-04 1.149630000E-04
320 1.286620906E+00 1.248928478E+00 3.769242800E-02 1.286452989E+00 1.248812997E+00 3.763999200E-02 1.679170000E-04 1.154810000E-04
325 1.288855890E+00 1.251590887E+00 3.726500300E-02 1.288692640E+00 1.251468367E+00 3.722427300E-02 1.632500000E-04 1.225200000E-04
330 1.290624866E+00 1.254127366E+00 3.649750000E-02 1.290459752E+00 1.253992649E+00 3.646710300E-02 1.651140000E-04 1.347170000E-04
335 1.291180226E+00 1.255813625E+00 3.536660100E-02 1.291008106E+00 1.255663059E+00 3.534504700E-02 1.721200000E-04 1.505660000E-04
340 1.289456984E+00 1.256991820E+00 3.246516400E-02 1.289273937E+00 1.256817921E+00 3.245601600E-02 1.830470000E-04 1.738990000E-04
