x N
1.3160419E+0 2.3389597E+21
1.3081341E+0 2.1063430E+21
1.2984145E+0 1.8116605E+21
1.2874907E+0 1.7293972E+21
1.2766161E+0 1.7031070E+21
1.2651618E+0 1.6273681E+21
1.2530356E+0 1.5900148E+21
1.2407992E+0 1.5806099E+21
1.2282846E+0 1.5674265E+21
1.2155866E+0 1.5563889E+21
1.2026271E+0 1.5835156E+21
1.1901044E+0 1.5812739E+21
1.1768274E+0 1.5607741E+21
1.1636807E+0 1.5641293E+21
1.1501567E+0 1.5821087E+21
1.1370117E+0 1.5721242E+21
1.1229932E+0 1.5656109E+21
1.1094107E+0 1.5853511E+21
1.0953913E+0 1.5512577E+21
1.0808399E+0 1.5715132E+21
1.0668231E+0 1.6014320E+21
1.0524249E+0 1.5794554E+21
1.0376182E+0 1.5739756E+21
1.0227044E+0 1.5740140E+21
1.0074616E+0 1.5713554E+21
9.9204199E-1 1.5762056E+21
9.7641800E-1 1.5710917E+21
9.6039579E-1 1.5770602E+21
9.4437212E-1 1.5946198E+21
9.2816188E-1 1.5836286E+21
9.1134000E-1 1.5680181E+21
8.9419019E-1 1.5637494E+21
8.7662035E-1 1.5947213E+21
8.5947913E-1 1.5870402E+21
8.4100945E-1 1.5730340E+21
8.2279610E-1 1.5750523E+21
8.0353283E-1 1.5730289E+21
7.8439930E-1 1.5932383E+21
7.6468074E-1 1.6002280E+21
7.4472814E-1 1.6104898E+21
7.2419673E-1 1.6093557E+21
