0.0000 -2.1429E-0007
0.0101  6.0841E-0006
0.0201  1.2949E-0005
0.0302  2.0525E-0005
0.0404  2.8933E-0005
0.0503  3.7795E-0005
0.0599  4.7390E-0005
0.0698  5.8593E-0005
0.0798  7.1156E-0005
0.0899  8.4523E-0005
0.0998  1.0020E-0004
0.1098  1.1739E-0004
0.1198  1.3678E-0004
0.1298  1.5859E-0004
0.1390  1.8141E-0004
0.1491  2.0935E-0004
0.1591  2.4050E-0004
0.1692  2.7618E-0004
0.1789  3.1497E-0004
0.1891  3.6050E-0004
0.1993  4.1698E-0004
0.2090  4.7025E-0004
0.2190  5.3658E-0004
0.2290  6.1397E-0004
0.2390  7.0241E-0004
0.2491  8.0593E-0004
0.2592  9.2653E-0004
0.2692  1.0622E-0003
0.2798  1.2290E-0003
0.2893  1.4250E-0003
0.2991  1.6532E-0003
0.3091  1.9316E-0003
0.3189  2.2672E-0003
0.3285  2.6632E-0003
0.3386  3.2411E-0003
0.3480  3.7436E-0003
0.3574  4.4607E-0003
0.3683  5.5851E-0003
0.3787  6.6299E-0003
0.3896  8.1224E-0003
0.3996  9.5453E-0003
0.4096  1.1675E-0002
0.4200  1.4063E-0002
0.4297  1.6908E-0002
0.4387  1.9117E-0002
