0.0017  4.9960E-0007
0.0120  2.5074E-0006
0.0221  4.7458E-0006
0.0319  7.1296E-0006
0.0421  9.8299E-0006
0.0521  1.2748E-0005
0.0622  1.6022E-0005
0.0722  1.9642E-0005
0.0821  2.3598E-0005
0.0923  2.8198E-0005
0.1024  3.3351E-0005
0.1123  3.8999E-0005
0.1224  4.5626E-0005
0.1324  5.2946E-0005
0.1422  6.1407E-0005
0.1524  7.1256E-0005
0.1623  8.2111E-0005
0.1723  9.4573E-0005
0.1828  1.1055E-0004
0.1923  1.2543E-0004
0.2023  1.4432E-0004
0.2123  1.6583E-0004
0.2223  1.9075E-0004
0.2333  2.2211E-0004
0.2424  2.5156E-0004
0.2524  2.8834E-0004
0.2624  3.3095E-0004
0.2724  3.7930E-0004
0.2829  4.3437E-0004
0.2923  4.9769E-0004
0.3024  5.7106E-0004
0.3125  6.5648E-0004
0.3225  7.5598E-0004
0.3326  8.7256E-0004
0.3430  1.0143E-0003
0.3528  1.1761E-0003
0.3628  1.3701E-0003
0.3728  1.6062E-0003
0.3827  1.8947E-0003
0.3937  2.2886E-0003
0.4030  2.6846E-0003
0.4121  3.2203E-0003
0.4218  3.8945E-0003
0.4313  4.7104E-0003
0.4407  5.7254E-0003
0.4500  6.9493E-0003
0.4610  8.7005E-0003
0.4706  1.0591E-0002
0.4802  1.2840E-0002
0.4906  1.5715E-0002
0.5007  1.8800E-0002
