N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.198007261E+00 1.194928571E+00 1.192178625E+00 1.189721431E+00
1.016672606E+01 1.198018668E+00 1.194944386E+00 1.192199691E+00 1.189748709E+00
1.033324570E+01 1.198035371E+00 1.194967540E+00 1.192230528E+00 1.189788613E+00
1.049996187E+01 1.198059840E+00 1.195001441E+00 1.192275631E+00 1.189846897E+00
1.066670514E+01 1.198095677E+00 1.195051041E+00 1.192341529E+00 1.189931901E+00
1.083333839E+01 1.198148122E+00 1.195123509E+00 1.192437615E+00 1.190055512E+00
1.100000000E+01 1.198224783E+00 1.195266657E+00 1.192577324E+00 1.190234545E+00
1.116672606E+01 1.198336648E+00 1.195456412E+00 1.192802337E+00 1.190492358E+00
1.133324570E+01 1.198499439E+00 1.195675981E+00 1.193095343E+00 1.190860671E+00
1.149996187E+01 1.198735437E+00 1.196006700E+00 1.193512715E+00 1.191381206E+00
1.166670514E+01 1.199075707E+00 1.196459150E+00 1.194099037E+00 1.192106518E+00
1.183333839E+01 1.199562613E+00 1.197096575E+00 1.194913904E+00 1.193106045E+00
1.200000000E+01 1.200266624E+00 1.197980092E+00 1.196026297E+00 1.194431950E+00
1.216672606E+01 1.201224480E+00 1.199190141E+00 1.197511136E+00 1.196160792E+00
1.233324570E+01 1.202536577E+00 1.200825935E+00 1.199440101E+00 1.198349429E+00
1.249996187E+01 1.204291632E+00 1.202939162E+00 1.201867987E+00 1.201027553E+00
1.266670514E+01 1.206576426E+00 1.205604049E+00 1.204833934E+00 1.204193795E+00
1.283333839E+01 1.209438206E+00 1.208822104E+00 1.208305077E+00 1.207816712E+00
1.300000000E+01 1.212888048E+00 1.212567498E+00 1.212205093E+00 1.211824613E+00
