N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.206569327E+00 1.203420091E+00 1.200609250E+00 1.198501856E+00
1.016672606E+01 1.206590534E+00 1.203448944E+00 1.200647065E+00 1.198550382E+00
1.033324570E+01 1.206621566E+00 1.203521930E+00 1.200702358E+00 1.198621255E+00
1.049996187E+01 1.206666995E+00 1.203607907E+00 1.200783122E+00 1.198724599E+00
1.066670514E+01 1.206733455E+00 1.203707650E+00 1.200900878E+00 1.198874876E+00
1.083333839E+01 1.206830567E+00 1.203845868E+00 1.201072069E+00 1.199092540E+00
1.100000000E+01 1.206972191E+00 1.204039074E+00 1.201319905E+00 1.199405969E+00
1.116672606E+01 1.207178135E+00 1.204314983E+00 1.201676535E+00 1.199853625E+00
1.133324570E+01 1.207476356E+00 1.204700631E+00 1.202185360E+00 1.200485796E+00
1.149996187E+01 1.207905617E+00 1.205263254E+00 1.202902854E+00 1.201365085E+00
1.166670514E+01 1.208518230E+00 1.206055558E+00 1.203898693E+00 1.202564136E+00
1.183333839E+01 1.209382163E+00 1.207154148E+00 1.205252613E+00 1.204159323E+00
1.200000000E+01 1.210580873E+00 1.208670292E+00 1.207046410E+00 1.206219906E+00
1.216672606E+01 1.212208707E+00 1.210630127E+00 1.209350732E+00 1.208794435E+00
1.233324570E+01 1.214359555E+00 1.213151414E+00 1.212209304E+00 1.211897739E+00
1.249996187E+01 1.217108572E+00 1.216284220E+00 1.215626404E+00 1.215505933E+00
1.266670514E+01 1.220491114E+00 1.220001464E+00 1.219564988E+00 1.219579714E+00
1.283333839E+01 1.224488240E+00 1.224249139E+00 1.223959123E+00 1.224048796E+00
1.300000000E+01 1.229029036E+00 1.228944587E+00 1.228735196E+00 1.228858085E+00
