Ew Nt
4.4411778E-1 8.4617816E+14
4.4141565E-1 8.4198543E+14
4.3871350E-1 8.7133284E+14
4.3601134E-1 9.1276597E+14
4.3330919E-1 9.4763807E+14
4.3060704E-1 9.7344141E+14
4.2790489E-1 1.0020494E+15
4.2520275E-1 1.0477019E+15
4.2250060E-1 1.1155546E+15
4.1979845E-1 1.1986734E+15
4.1709630E-1 1.2843436E+15
4.1439415E-1 1.3639719E+15
4.1169201E-1 1.4385899E+15
4.0898986E-1 1.5159539E+15
4.0628771E-1 1.6022635E+15
4.0358556E-1 1.6959113E+15
4.0088341E-1 1.7881994E+15
3.9818126E-1 1.8693829E+15
3.9547912E-1 1.9342203E+15
3.9277697E-1 1.9828286E+15
3.9007482E-1 2.0174850E+15
3.8737267E-1 2.0390486E+15
3.8467052E-1 2.0459295E+15
3.8196837E-1 2.0357170E+15
3.7926623E-1 2.0076074E+15
3.7656408E-1 1.9637486E+15
3.7386193E-1 1.9088630E+15
3.7115978E-1 1.8487226E+15
3.6845763E-1 1.7885673E+15
3.6575549E-1 1.7321778E+15
3.6305334E-1 1.6816877E+15
3.6035119E-1 1.6378538E+15
3.5764904E-1 1.6005253E+15
3.5494689E-1 1.5692160E+15
3.5224474E-1 1.5436558E+15
3.4954260E-1 1.5240727E+15
3.4684045E-1 1.5110299E+15
3.4413830E-1 1.5049396E+15
3.4143615E-1 1.5056355E+15
3.3873400E-1 1.5123118E+15
3.3603185E-1 1.5237687E+15
3.3332971E-1 1.5386266E+15
3.3062756E-1 1.5552680E+15
3.2792541E-1 1.5715983E+15
3.2522326E-1 1.5849675E+15
3.2252111E-1 1.5924803E+15
3.1981896E-1 1.5915947E+15
3.1711682E-1 1.5806261E+15
3.1441467E-1 1.5588746E+15
3.1171252E-1 1.5264754E+15
3.0901037E-1 1.4842335E+15
3.0630822E-1 1.4335727E+15
3.0360608E-1 1.3764435E+15
3.0090393E-1 1.3150655E+15
2.9820178E-1 1.2515813E+15
2.9549963E-1 1.1878093E+15
2.9279748E-1 1.1251063E+15
2.9009533E-1 1.0639967E+15
2.8739319E-1 1.0030534E+15
2.8469104E-1 9.3692049E+14
2.8198889E-1 8.5453749E+14
2.7928674E-1 7.3993061E+14
2.7658459E-1 5.7768719E+14
2.7388244E-1 3.6214124E+14
2.7118030E-1 2.3846393E+14
